chose_left,chose_right,reward_left,reward_right,choice,reward,reward_choice,subjID,onlyReward,blocks,contrast_difference,abs_condiff,rand_condiff,trial,q_reward,mu
1,0,1,0,0,1,1,322,0,11,-0.0744230998065705,0.0744230998065705,-0.0774628423392148,23,0,0
1,0,0,1,0,0,0,322,1,11,-0.01226129133157,0.01226129133157,0.0384378135423079,24,0,0
0,1,0,1,1,1,1,322,1,11,0.062653064798067,0.062653064798067,-0.0399871795816913,25,0,0
1,0,0,1,0,0,0,322,1,12,-0.0302549428352855,0.0302549428352855,0.0474242373186186,1,0,0
1,0,1,0,0,1,1,322,0,12,-0.090535857686157,0.090535857686157,-0.0575528404310214,2,0,0
1,0,1,0,0,1,1,322,0,12,0.0441553098964045,0.0441553098964045,0.075018766181939,3,0,0
1,0,0,1,0,0,0,322,1,12,-0.0699163777665755,0.0699163777665755,0.00618860855756739,4,0,0
0,1,1,0,1,0,0,322,0,12,0.0999862166116005,0.0999862166116005,0.0465903873940696,5,0,0
0,1,1,0,1,0,0,322,0,12,-0.041136179665447,0.041136179665447,-0.0284569910188034,6,0,0
0,1,0,1,1,1,1,322,1,12,-0.0721266367419655,0.0721266367419655,0.0268562423138956,7,0,0
0,1,1,0,1,0,0,322,0,12,0.0200496659949285,0.0200496659949285,0.0502987315190836,8,0,0
1,0,0,1,0,0,0,322,1,12,0.0521610720360975,0.0521610720360975,0.0703059106995634,9,0,0
0,1,0,1,1,1,1,322,1,12,-0.0869041704431995,0.0869041704431995,0.0170604746278216,10,0,0
1,0,0,1,0,0,0,322,1,12,-0.0183907215998075,0.0183907215998075,0.0424842490940025,11,0,0
0,1,0,1,1,1,1,322,1,12,-0.0807351976523775,0.0807351976523775,-0.0120019858849841,12,0,0
1,0,1,0,0,1,1,322,0,12,0.0394701661864575,0.0394701661864575,0.0095349774286589,13,0,0
0,1,1,0,1,0,0,322,0,12,0.0454882755950755,0.0454882755950755,0.0731078107644205,14,0,0
1,0,0,1,0,0,0,322,1,12,0.08893023667938,0.08893023667938,-0.069289461754247,15,0,0
0,1,1,0,1,0,0,322,0,12,0.0781494900486255,0.0781494900486255,-0.00637454975073291,16,0,0
0,1,1,0,1,0,0,322,0,12,-0.0711563064516155,0.0711563064516155,0.032190493643912,17,0,0
1,0,0,1,0,0,0,322,1,12,-0.0233327714020685,0.0233327714020685,0.0111616947376818,18,0,0
0,1,0,1,1,1,1,322,1,12,0.0130176267006165,0.0130176267006165,0.0297658925846811,19,0,0
0,1,1,0,1,0,0,322,0,12,0.0169653511827185,0.0169653511827185,-0.00899109446734579,20,0,0
1,0,0,1,0,0,0,322,1,12,-0.0208542614881225,0.0208542614881225,-0.0457477931553189,21,0,0
0,1,1,0,1,0,0,322,0,12,0.0188940503482725,0.0188940503482725,-0.0723031981835108,22,0,0
0,1,0,1,1,1,1,322,1,12,-0.0645093962502945,0.0645093962502945,-0.0360314955974529,23,0,0
1,0,0,1,0,0,0,322,1,12,0.00912891020342749,0.00912891020342749,0.0437197935715047,24,0,0
NaN,NaN,NaN,NaN,1,0,0,322,NaN,12,NaN,NaN,-0.0785739117561904,25,NaN,NaN
0,1,1,0,1,0,0,323,0,1,-0.0780208003215035,0.0780208003215035,0.00751195214045162,1,0,0
0,1,0,1,1,1,1,323,1,1,0.0887150200095865,0.0887150200095865,0.0334866308851227,2,0,0
1,0,1,0,0,1,1,323,0,1,-0.0998221295338315,0.0998221295338315,-0.0632680923558818,3,0,0
0,1,1,0,1,0,0,323,0,1,0.012207412540847,0.012207412540847,0.0266616205733791,4,0,0
0,1,1,0,1,0,0,323,0,1,-0.0550629088543525,0.0550629088543525,0.0516525099454761,5,0,0
1,0,0,1,0,0,0,323,1,1,-0.0674987286565785,0.0674987286565785,-0.0341162984851108,6,0,0
0,1,0,1,1,1,1,323,1,1,0.0314497642566565,0.0314497642566565,0.0419661444925201,7,0,0
1,0,1,0,0,1,1,323,0,1,-0.0457983429792005,0.0457983429792005,-0.0478334441549408,8,0,0
0,1,0,1,1,1,1,323,1,1,0.0129789469521705,0.0129789469521705,-0.00879958660080557,9,0,0
0,1,0,1,1,1,1,323,1,1,0.0535299010828685,0.0535299010828685,-0.0296812212442863,10,0,0
1,0,0,1,0,0,0,323,1,1,-0.0966300924658005,0.0966300924658005,-0.00239720863335988,11,0,0
0,1,0,1,1,1,1,323,1,1,0.0396787988128375,0.0396787988128375,0.0723612244162304,12,0,0
1,0,1,0,0,1,1,323,0,1,-0.0530296315879555,0.0530296315879555,-0.0359433928731462,13,0,0
0,1,0,1,1,1,1,323,1,1,0.049355487709721,0.049355487709721,-0.00677963295039273,14,0,0
0,1,1,0,1,0,0,323,0,1,0.0021075726956325,0.0021075726956325,-0.0409839760063133,15,0,0
1,0,0,1,0,0,0,323,1,1,-0.0381813419288165,0.0381813419288165,-0.0164362907757418,16,0,0
1,0,1,0,0,1,1,323,0,1,-0.0250168187163655,0.0250168187163655,-0.0382455175804421,17,0,0
0,1,0,1,1,1,1,323,1,1,0.0631470143848815,0.0631470143848815,0.0481174151120254,18,0,0
0,1,1,0,1,0,0,323,0,1,0.0609024229324755,0.0609024229324755,0.0176461629625156,19,0,0
1,0,1,0,0,1,1,323,0,1,-0.0304704720271235,0.0304704720271235,0.0598571874506222,20,0,0
1,0,1,0,0,1,1,323,0,1,-0.0405961311412945,0.0405961311412945,-0.0697265512050481,21,0,0
0,1,0,1,1,1,1,323,1,1,0.0503268320684715,0.0503268320684715,-0.0605747080477417,22,0,0
0,1,1,0,1,0,0,323,0,1,0.0393096862544845,0.0393096862544845,-0.0438506072775999,23,0,0
1,0,0,1,0,0,0,323,1,1,-0.0530371116332125,0.0530371116332125,0.0272359692055698,24,0,0
1,0,0,1,0,0,0,323,1,1,-0.0377460098828485,0.0377460098828485,-0.0682223063283932,25,0,0
1,0,0,1,0,0,0,323,1,2,0.0752096074125535,0.0752096074125535,-0.0739153212028804,1,0,0
0,1,0,1,1,1,1,323,1,2,0.0159173178373665,0.0159173178373665,-0.0753014177371468,2,0,0
0,1,1,0,1,0,0,323,0,2,-0.082831170979356,0.082831170979356,0.0239979971971561,3,0,0
0,1,0,1,1,1,1,323,1,2,0.0957983012518635,0.0957983012518635,-0.0182116361772049,4,0,0
1,0,1,0,0,1,1,323,0,2,-0.00496092246449048,0.00496092246449048,0.00532730067631579,5,0,0
0,1,1,0,1,0,0,323,0,2,-0.000703649117262478,0.000703649117262478,0.0133687257528913,6,0,0
0,1,1,0,1,0,0,323,0,2,-0.0113358743712575,0.0113358743712575,-0.0692422478636064,7,0,0
0,1,0,1,1,1,1,323,1,2,0.0981495965060155,0.0981495965060155,-0.0313482775231151,8,0,0
1,0,1,0,0,1,1,323,0,2,-0.0882763501383115,0.0882763501383115,0.0756750517565985,9,0,0
1,0,1,0,0,1,1,323,0,2,-0.0805232664285875,0.0805232664285875,0.0591932697472732,10,0,0
0,1,0,1,1,1,1,323,1,2,0.099711117922159,0.099711117922159,-0.0751983779936499,11,0,0
1,0,1,0,0,1,1,323,0,2,-0.0814657344519085,0.0814657344519085,-0.00721491831727833,12,0,0
1,0,1,0,0,1,1,323,0,2,-0.0276873778001425,0.0276873778001425,0.0173125111292397,13,0,0
1,0,1,0,0,1,1,323,0,2,-0.0584590436795465,0.0584590436795465,0.0595106875221044,14,0,0
1,0,1,0,0,1,1,323,0,2,-0.0788989556367335,0.0788989556367335,0.0177271777091377,15,0,0
1,0,1,0,0,1,1,323,0,2,-0.0643428203146155,0.0643428203146155,-0.0561363794820343,16,0,0
0,1,0,1,1,1,1,323,1,2,0.0595442721616665,0.0595442721616665,-0.0217482714566814,17,0,0
0,1,0,1,1,1,1,323,1,2,0.0317816448358475,0.0317816448358475,-0.0629289872254183,18,0,0
0,1,0,1,1,1,1,323,1,2,0.0348324485168945,0.0348324485168945,0.0250760486563701,19,0,0
1,0,1,0,0,1,1,323,0,2,-0.0253578696685825,0.0253578696685825,0.0398179995586644,20,0,0
0,1,0,1,1,1,1,323,1,2,0.0568745072770135,0.0568745072770135,0.0207227901049433,21,0,0
0,1,0,1,1,1,1,323,1,2,0.0182211637572055,0.0182211637572055,0.00616403702093074,22,0,0
0,1,1,0,1,0,0,323,0,2,0.0684482627533185,0.0684482627533185,0.0258829492540391,23,0,0
0,1,1,0,1,0,0,323,0,2,0.0315806298320385,0.0315806298320385,-0.0705069117073068,24,0,0
1,0,0,1,0,0,0,323,1,2,-0.0832370449865835,0.0832370449865835,0.0268177458408546,25,0,0
0,1,0,1,1,1,1,323,1,3,-0.0139855619248355,0.0139855619248355,-0.0609052575597384,1,0,0
1,0,1,0,0,1,1,323,0,3,-0.0097022502597775,0.0097022502597775,-0.0430923915470474,2,0,0
1,0,1,0,0,1,1,323,0,3,0.0530367343158775,0.0530367343158775,-0.0585729631669993,3,0,0
1,0,1,0,0,1,1,323,0,3,0.0997822239818285,0.0997822239818285,0.0416279254824629,4,0,0
1,0,1,0,0,1,1,323,0,3,0.0135635060286675,0.0135635060286675,0.0471913502254213,5,0,0
1,0,1,0,0,1,1,323,0,3,0.0158507103730195,0.0158507103730195,-0.0791099084235249,6,0,0
0,1,0,1,1,1,1,323,1,3,-0.0276803529340305,0.0276803529340305,0.0245255667049301,7,0,0
0,1,0,1,1,1,1,323,1,3,-0.0631916187917385,0.0631916187917385,0.0226891057553531,8,0,0
1,0,0,1,0,0,0,323,1,3,0.064552953948582,0.064552953948582,0.0242646589644144,9,0,0
1,0,0,1,0,0,0,323,1,3,-0.0431776116579025,0.0431776116579025,0.0204607105366475,10,0,0
0,1,0,1,1,1,1,323,1,3,-0.0217309476618425,0.0217309476618425,-0.0465997905850974,11,0,0
1,0,1,0,0,1,1,323,0,3,0.0293197997915425,0.0293197997915425,-0.0495453183208394,12,0,0
1,0,0,1,0,0,0,323,1,3,0.00900843834367951,0.00900843834367951,0.0346773185789739,13,0,0
1,0,1,0,0,1,1,323,0,3,0.0822496480570035,0.0822496480570035,0.0352855349867442,14,0,0
0,1,0,1,1,1,1,323,1,3,-0.0805725341554555,0.0805725341554555,0.0317154022653232,15,0,0
0,1,1,0,1,0,0,323,0,3,-0.0902698637982965,0.0902698637982965,-0.0149644957208908,16,0,0
0,1,0,1,1,1,1,323,1,3,-0.0518112025197635,0.0518112025197635,0.0198869768060203,17,0,0
1,0,0,1,0,0,0,323,1,3,0.0706715445672235,0.0706715445672235,0.0510191223564494,18,0,0
0,1,1,0,1,0,0,323,0,3,-0.0576913042006215,0.0576913042006215,-0.0411285368283393,19,0,0
1,0,1,0,0,1,1,323,0,3,0.0072461103162845,0.0072461103162845,-0.0208793980418483,20,0,0
0,1,0,1,1,1,1,323,1,3,-0.0240136178083145,0.0240136178083145,0.0587924898385912,21,0,0
1,0,1,0,0,1,1,323,0,3,0.0585331114857655,0.0585331114857655,0.0649503702589283,22,0,0
1,0,1,0,0,1,1,323,0,3,0.0149626307691385,0.0149626307691385,0.0266562464578831,23,0,0
1,0,1,0,0,1,1,323,0,3,-0.0182918502611395,0.0182918502611395,-0.0711780996138324,24,0,0
0,1,0,1,1,1,1,323,1,3,-0.0318585473547525,0.0318585473547525,0.0706463088449966,25,0,0
1,0,1,0,0,1,1,323,0,4,0.0473893068975145,0.0473893068975145,-0.0099560245091911,1,0,0
1,0,1,0,0,1,1,323,0,4,0.0437522034728655,0.0437522034728655,-0.0492814403729135,2,0,0
1,0,1,0,0,1,1,323,0,4,0.022958304899941,0.022958304899941,-0.0688452104140617,3,0,0
1,0,1,0,0,1,1,323,0,4,0.0378143806961195,0.0378143806961195,-0.0751434054548566,4,0,0
0,1,0,1,1,1,1,323,1,4,-0.0174486658573845,0.0174486658573845,0.0528075918976049,5,0,0
0,1,0,1,1,1,1,323,1,4,-0.0260143581081675,0.0260143581081675,-0.075255814298138,6,0,0
1,0,1,0,0,1,1,323,0,4,0.0852980546869235,0.0852980546869235,-0.0367883669948952,7,0,0
0,1,0,1,1,1,1,323,1,4,-0.0737329823885845,0.0737329823885845,-0.0402385117192721,8,0,0
1,0,0,1,0,0,0,323,1,4,-0.0151894181734755,0.0151894181734755,-0.0687535494318801,9,0,0
0,1,0,1,1,1,1,323,1,4,-0.0649440316663185,0.0649440316663185,-0.0672039911450466,10,0,0
1,0,0,1,0,0,0,323,1,4,0.0165470202917615,0.0165470202917615,-0.0234756350736472,11,0,0
0,1,1,0,1,0,0,323,0,4,-0.0834479105935555,0.0834479105935555,-0.00733921436694676,12,0,0
1,0,1,0,0,1,1,323,0,4,0.0317180349508165,0.0317180349508165,-0.0285598405135412,13,0,0
1,0,0,1,0,0,0,323,1,4,0.0797762717744665,0.0797762717744665,-0.00656630046296672,14,0,0
0,1,0,1,1,1,1,323,1,4,-0.0274242860840095,0.0274242860840095,0.0613679856677659,15,0,0
1,0,1,0,0,1,1,323,0,4,0.0482081181647145,0.0482081181647145,-0.0567242866038566,16,0,0
0,1,1,0,1,0,0,323,0,4,-0.0701467209120325,0.0701467209120325,-0.0230153600454326,17,0,0
0,1,0,1,1,1,1,323,1,4,-0.00136651045079147,0.00136651045079147,0.00871647372802371,18,0,0
0,1,1,0,1,0,0,323,0,4,-0.0788200315633635,0.0788200315633635,0.059127737910864,19,0,0
0,1,0,1,1,1,1,323,1,4,-0.078459775559159,0.078459775559159,-0.0561615848195864,20,0,0
0,1,1,0,1,0,0,323,0,4,0.00604294286920351,0.00604294286920351,-0.0396878911405451,21,0,0
1,0,0,1,0,0,0,323,1,4,0.0384551789833815,0.0384551789833815,-0.0116336422421859,22,0,0
0,1,1,0,1,0,0,323,0,4,-0.090897778868333,0.090897778868333,0.0381063308409026,23,0,0
1,0,0,1,0,0,0,323,1,4,-0.0103936482907865,0.0103936482907865,-0.0623869527565685,24,0,0
1,0,0,1,0,0,0,323,1,4,0.0943936817685995,0.0943936817685995,0.0352656331635153,25,0,0
1,0,1,0,0,1,1,323,0,5,-0.00424663792963648,0.00424663792963648,-0.0217731940352704,1,0,0
1,0,0,1,0,0,0,323,1,5,0.0536621319514525,0.0536621319514525,0.0235854767606364,2,0,0
0,1,1,0,1,0,0,323,0,5,-0.0975823583807615,0.0975823583807615,0.00166752414737802,3,0,0
0,1,1,0,1,0,0,323,0,5,0.075688020073504,0.075688020073504,0.0301169482184447,4,0,0
0,1,1,0,1,0,0,323,0,5,-0.0196156616216685,0.0196156616216685,0.026862242124939,5,0,0
0,1,0,1,1,1,1,323,1,5,0.0550369084315575,0.0550369084315575,-0.00391834782451926,6,0,0
1,0,1,0,0,1,1,323,0,5,-0.0681832305914185,0.0681832305914185,0.00526373585884322,7,0,0
0,1,0,1,1,1,1,323,1,5,0.0899723200017675,0.0899723200017675,0.027629978820007,8,0,0
0,1,0,1,1,1,1,323,1,5,0.0788302648323875,0.0788302648323875,-0.0673149177009762,9,0,0
0,1,0,1,1,1,1,323,1,5,0.0438275508855195,0.0438275508855195,0.0644428321728215,10,0,0
1,0,1,0,0,1,1,323,0,5,-0.0943098817286805,0.0943098817286805,-0.0354889389449051,11,0,0
0,1,0,1,1,1,1,323,1,5,0.0105756330160415,0.0105756330160415,-0.0298687062298997,12,0,0
1,0,0,1,0,0,0,323,1,5,-0.0677206944122875,0.0677206944122875,0.0361144101092476,13,0,0
1,0,1,0,0,1,1,323,0,5,-0.0267867471409925,0.0267867471409925,-0.0233961363266465,14,0,0
0,1,0,1,1,1,1,323,1,5,0.0253846843355795,0.0253846843355795,-0.0470764124371607,15,0,0
0,1,1,0,1,0,0,323,0,5,0.0714160359119615,0.0714160359119615,0.0253154657367507,16,0,0
1,0,0,1,0,0,0,323,1,5,-0.091461349839536,0.091461349839536,-0.00987742602551511,17,0,0
0,1,0,1,1,1,1,323,1,5,0.0131296337851665,0.0131296337851665,-0.0277931596194251,18,0,0
1,0,1,0,0,1,1,323,0,5,-0.0844525924166215,0.0844525924166215,0.057697132738382,19,0,0
1,0,1,0,0,1,1,323,0,5,-0.0439236099890425,0.0439236099890425,-0.0754752123834504,20,0,0
1,0,1,0,0,1,1,323,0,5,-0.0868613525835785,0.0868613525835785,-0.064059038646903,21,0,0
1,0,0,1,0,0,0,323,1,5,-0.0411188404270795,0.0411188404270795,-0.0557569145360065,22,0,0
0,1,1,0,1,0,0,323,0,5,0.04367888983396,0.04367888983396,0.00749805373367288,23,0,0
1,0,0,1,0,0,0,323,1,5,-0.0213237942053945,0.0213237942053945,0.0521905303038798,24,0,0
0,1,1,0,1,0,0,323,0,5,0.0127430582936615,0.0127430582936615,-0.0116578215134778,25,0,0
1,0,1,0,0,1,1,323,0,6,0.365608475114921,0.365608475114921,-0.019625635396828,1,0,0
0,1,0,1,1,1,1,323,1,6,-0.353142514015079,0.353142514015079,-0.0599198392882893,2,0,0
1,0,1,0,0,1,1,323,0,6,0.441926231762954,0.441926231762954,0.0252130072501238,3,0,0
0,1,1,0,1,0,0,323,0,6,-0.379683105245445,0.379683105245445,-0.0690907196782043,4,0,0
0,1,0,1,1,1,1,323,1,6,-0.406887338262395,0.406887338262395,0.0482335749202975,5,0,0
0,1,0,1,1,1,1,323,1,6,-0.438787629878607,0.438787629878607,-0.0164181883213928,6,0,0
1,0,1,0,0,1,1,323,0,6,0.360036556951631,0.360036556951631,-0.0756784980537965,7,0,0
1,0,1,0,0,1,1,323,0,6,0.361033357364702,0.361033357364702,0.0712522486534528,8,0,0
0,1,0,1,1,1,1,323,1,6,-0.407896871199788,0.407896871199788,0.0293839943557486,9,0,0
1,0,0,1,0,0,0,323,1,6,0.429950612222805,0.429950612222805,-0.0650914608238217,10,0,0
1,0,1,0,0,1,1,323,0,6,0.382601470804457,0.382601470804457,0.0510930618896484,11,0,0
1,0,0,1,0,0,0,323,1,6,0.426887492605134,0.426887492605134,-0.00562292082483244,12,0,0
0,1,0,1,1,1,1,323,1,6,-0.359907788736052,0.359907788736052,0.045538380058778,13,0,0
0,1,0,1,1,1,1,323,1,6,-0.439048716495891,0.439048716495891,-0.0279453875140807,14,0,0
0,1,1,0,1,0,0,323,0,6,-0.372101101383951,0.372101101383951,0.0045204631261628,15,0,0
1,0,1,0,0,1,1,323,0,6,0.405538074174519,0.405538074174519,0.0476631265949578,16,0,0
1,0,0,1,0,0,0,323,1,6,0.448978110595785,0.448978110595785,0.0717284995107583,17,0,0
0,1,0,1,1,1,1,323,1,6,-0.386465015173355,0.386465015173355,0.000830017867339328,18,0,0
1,0,1,0,0,1,1,323,0,6,0.350697533695541,0.350697533695541,0.056133933589412,19,0,0
1,0,1,0,0,1,1,323,0,6,0.447751514302459,0.447751514302459,-0.0434608663345177,20,0,0
0,1,1,0,1,0,0,323,0,6,-0.417507426028643,0.417507426028643,-0.0484721081648377,21,0,0
0,1,0,1,1,1,1,323,1,6,-0.350695737118004,0.350695737118004,0.00959698107973816,22,0,0
1,0,1,0,0,1,1,323,0,6,0.391606304402572,0.391606304402572,-0.0209424028343422,23,0,0
1,0,0,1,0,0,0,323,1,6,0.4357396520567,0.4357396520567,0.0466299188760735,24,0,0
0,1,1,0,1,0,0,323,0,6,-0.379674589356475,0.379674589356475,0.00173628833790962,25,0,0
0,1,1,0,1,0,0,323,0,7,-0.364316649022214,0.364316649022214,0.0539628934257812,1,0,0
1,0,1,0,0,1,1,323,0,7,-0.378618429269095,0.378618429269095,0.02262140651697,2,0,0
1,0,1,0,0,1,1,323,0,7,-0.440037096758585,0.440037096758585,0.0735265947652294,3,0,0
1,0,1,0,0,1,1,323,0,7,-0.405987359603453,0.405987359603453,0.0335301559941488,4,0,0
1,0,0,1,0,0,0,323,1,7,-0.366986790407296,0.366986790407296,0.0776191678659372,5,0,0
1,0,1,0,0,1,1,323,0,7,-0.398105965509874,0.398105965509874,-0.0269359636971251,6,0,0
0,1,1,0,1,0,0,323,0,7,0.437791319977995,0.437791319977995,-0.0337644056538832,7,0,0
0,1,0,1,1,1,1,323,1,7,0.377749289732009,0.377749289732009,-0.0369667467736873,8,0,0
0,1,0,1,1,1,1,323,1,7,0.402065517147791,0.402065517147791,0.0266745632606558,9,0,0
0,1,0,1,1,1,1,323,1,7,0.391989072097564,0.391989072097564,-0.0368397426806371,10,0,0
1,0,0,1,0,0,0,323,1,7,-0.435354628633314,0.435354628633314,-0.0219004618756118,11,0,0
0,1,0,1,1,1,1,323,1,7,0.36768998369978,0.36768998369978,-0.0625470413806201,12,0,0
1,0,1,0,0,1,1,323,0,7,-0.437211654682994,0.437211654682994,0.0756998225266288,13,0,0
0,1,0,1,1,1,1,323,1,7,0.359913779263417,0.359913779263417,0.0428664708745682,14,0,0
0,1,1,0,1,0,0,323,0,7,0.380802326976732,0.380802326976732,-0.0164566798001066,15,0,0
1,0,0,1,0,0,0,323,1,7,-0.432701164672589,0.432701164672589,0.079938848019213,16,0,0
1,0,1,0,0,1,1,323,0,7,-0.439497119540202,0.439497119540202,0.0536061565765037,17,0,0
0,1,0,1,1,1,1,323,1,7,0.407285876760778,0.407285876760778,0.0495890987983286,18,0,0
0,1,1,0,1,0,0,323,0,7,0.416039539933648,0.416039539933648,-0.075470482268177,19,0,0
0,1,0,1,1,1,1,323,1,7,0.447952863640067,0.447952863640067,0.0482873243104277,20,0,0
1,0,1,0,0,1,1,323,0,7,-0.436501330823447,0.436501330823447,0.0574222401616993,21,0,0
1,0,1,0,0,1,1,323,0,7,-0.381850475527964,0.381850475527964,-0.0675366715625255,22,0,0
0,1,1,0,1,0,0,323,0,7,0.416976990157542,0.416976990157542,0.0680159212288991,23,0,0
0,1,0,1,1,1,1,323,1,7,0.380812362389634,0.380812362389634,0.0500317863461864,24,0,0
0,1,1,0,1,0,0,323,0,7,0.379205523947435,0.379205523947435,-0.0157355196949005,25,0,0
1,0,1,0,0,1,1,323,0,8,0.0553131530841825,0.0553131530841825,-0.00485594662361015,1,0,0
1,0,0,1,0,0,0,323,1,8,-0.0791657804480315,0.0791657804480315,0.0714995385209908,2,0,0
0,1,0,1,1,1,1,323,1,8,-0.0800343567587115,0.0800343567587115,0.0646361264871373,3,0,0
1,0,0,1,0,0,0,323,1,8,-0.00684641710533349,0.00684641710533349,-0.0539112948408442,4,0,0
1,0,0,1,0,0,0,323,1,8,-0.00671740529791248,0.00671740529791248,0.0231671821642136,5,0,0
0,1,0,1,1,1,1,323,1,8,-0.079678497244929,0.079678497244929,0.0269341792258769,6,0,0
1,0,1,0,0,1,1,323,0,8,0.01281952830491,0.01281952830491,0.0240988984769318,7,0,0
1,0,0,1,0,0,0,323,1,8,-0.0100037342535015,0.0100037342535015,-0.0172126837081071,8,0,0
1,0,1,0,0,1,1,323,0,8,0.0200983996389085,0.0200983996389085,-0.0139693039656674,9,0,0
0,1,0,1,1,1,1,323,1,8,-0.0578227907925855,0.0578227907925855,-0.0265223755860992,10,0,0
1,0,1,0,0,1,1,323,0,8,0.0643546579503355,0.0643546579503355,-0.060394184359571,11,0,0
1,0,1,0,0,1,1,323,0,8,0.0640304496825935,0.0640304496825935,-0.0306391396554652,12,0,0
1,0,1,0,0,1,1,323,0,8,0.0661566219310645,0.0661566219310645,0.0409313452347245,13,0,0
0,1,0,1,1,1,1,323,1,8,-0.0391137174605405,0.0391137174605405,-0.0608620651253654,14,0,0
1,0,1,0,0,1,1,323,0,8,0.0497478759776335,0.0497478759776335,-0.0637751046843341,15,0,0
1,0,0,1,0,0,0,323,1,8,-0.00700017164626249,0.00700017164626249,-0.0295211713136511,16,0,0
0,1,0,1,1,1,1,323,1,8,-0.0941191718795625,0.0941191718795625,-0.0301329709051434,17,0,0
1,0,1,0,0,1,1,323,0,8,0.0252263263592705,0.0252263263592705,-0.054300932314551,18,0,0
1,0,1,0,0,1,1,323,0,8,0.0121386923145655,0.0121386923145655,-0.0754636996260599,19,0,0
1,0,1,0,0,1,1,323,0,8,0.0096337947613965,0.0096337947613965,-0.0132191164752854,20,0,0
0,1,0,1,1,1,1,323,1,8,-0.0973625420834965,0.0973625420834965,0.00119850424165049,21,0,0
1,0,1,0,0,1,1,323,0,8,0.0563763327072835,0.0563763327072835,-0.0142758310583993,22,0,0
1,0,1,0,0,1,1,323,0,8,0.0252228391768115,0.0252228391768115,0.0113897028854816,23,0,0
1,0,1,0,0,1,1,323,0,8,0.0482531063825495,0.0482531063825495,0.0227403462482679,24,0,0
0,1,1,0,1,0,0,323,0,8,-0.0210406737081565,0.0210406737081565,0.0601407829025251,25,0,0
1,0,0,1,0,0,0,323,1,9,-0.000447395760375502,0.000447395760375502,-0.00274336132520422,1,0,0
1,0,1,0,0,1,1,323,0,9,0.0593733766280405,0.0593733766280405,-0.0311341834422788,2,0,0
1,0,1,0,0,1,1,323,0,9,0.0380194548722095,0.0380194548722095,-0.0474407730442159,3,0,0
0,1,0,1,1,1,1,323,1,9,-0.00210350694987352,0.00210350694987352,0.0101749197074877,4,0,0
0,1,0,1,1,1,1,323,1,9,-0.0705429218415385,0.0705429218415385,-0.0290438733197193,5,0,0
1,0,1,0,0,1,1,323,0,9,0.0663039695604645,0.0663039695604645,-0.00435871380929558,6,0,0
1,0,1,0,0,1,1,323,0,9,0.0690233030544565,0.0690233030544565,0.0118056126107105,7,0,0
1,0,1,0,0,1,1,323,0,9,0.0712543688435595,0.0712543688435595,-0.0651897193751468,8,0,0
0,1,0,1,1,1,1,323,1,9,-0.0302278911564785,0.0302278911564785,-0.0457337742949,9,0,0
0,1,0,1,1,1,1,323,1,9,-0.0067576060872305,0.0067576060872305,-0.0681062987657418,10,0,0
1,0,1,0,0,1,1,323,0,9,0.0397314336894445,0.0397314336894445,0.037906607241964,11,0,0
0,1,0,1,1,1,1,323,1,9,-0.00438577533918152,0.00438577533918152,-0.00849106828192278,12,0,0
1,0,1,0,0,1,1,323,0,9,0.0263972022978545,0.0263972022978545,-0.0532003991725284,13,0,0
1,0,1,0,0,1,1,323,0,9,0.0978835261315445,0.0978835261315445,-0.0297283971539074,14,0,0
1,0,1,0,0,1,1,323,0,9,0.0838249139284895,0.0838249139284895,0.0688942879710687,15,0,0
1,0,1,0,0,1,1,323,0,9,0.0449595257223725,0.0449595257223725,-0.057542340516264,16,0,0
0,1,0,1,1,1,1,323,1,9,-0.0280674562945545,0.0280674562945545,0.077237432927618,17,0,0
1,0,1,0,0,1,1,323,0,9,0.0684131907354155,0.0684131907354155,-0.00121866045371694,18,0,0
0,1,0,1,1,1,1,323,1,9,-0.0798068387100645,0.0798068387100645,0.0135529645165805,19,0,0
0,1,0,1,1,1,1,323,1,9,-0.0288967112740465,0.0288967112740465,-0.025452199629601,20,0,0
0,1,0,1,1,1,1,323,1,9,-0.0562396411927685,0.0562396411927685,0.000575731495741569,21,0,0
0,1,0,1,1,1,1,323,1,9,-0.0476335853312435,0.0476335853312435,-0.0631548974739373,22,0,0
0,1,0,1,1,1,1,323,1,9,-0.0805136587509015,0.0805136587509015,-0.00348266583585924,23,0,0
1,0,1,0,0,1,1,323,0,9,0.0576106446139695,0.0576106446139695,-0.0669394695547338,24,0,0
0,1,0,1,1,1,1,323,1,9,-0.00141341244002252,0.00141341244002252,0.0300348496737835,25,0,0
1,0,1,0,0,1,1,323,0,10,-0.416792037269489,0.416792037269489,-0.0795682806814072,1,0,0
0,1,0,1,1,1,1,323,1,10,0.4115824987231,0.4115824987231,0.0208799745972489,2,0,0
1,0,1,0,0,1,1,323,0,10,-0.434785557615563,0.434785557615563,-0.0147102437661634,3,0,0
1,0,1,0,0,1,1,323,0,10,-0.386252437885995,0.386252437885995,-0.017982165410556,4,0,0
1,0,1,0,0,1,1,323,0,10,-0.431246152997174,0.431246152997174,0.0460907468709406,5,0,0
0,1,1,0,1,0,0,323,0,10,0.357873314948766,0.357873314948766,0.0771830295804192,6,0,0
0,1,0,1,1,1,1,323,1,10,0.366526151374973,0.366526151374973,0.0333211449974086,7,0,0
