chose_left,chose_right,reward_left,reward_right,choice,reward,reward_choice,subjID,onlyReward,blocks,contrast_difference,abs_condiff,rand_condiff,categoricalCondiff,trial,q_reward,mu
0,1,0,1,1,1,1,30,1,7,0.0157894736842105,0.0157894736842105,0.0300359992508706,1,6,0,0
1,0,1,0,0,1,1,30,0,7,-0.0894736842105263,0.0894736842105263,0.0654237990066005,-1,7,0,0
0,1,0,1,1,1,1,30,1,7,0.068421052631579,0.068421052631579,-0.0658478096619525,1,8,0,0
0,1,0,1,1,1,1,30,1,7,0.0789473684210526,0.0789473684210526,0.0256299456023851,1,9,0,0
1,0,1,0,0,1,1,30,0,7,-0.0789473684210526,0.0789473684210526,0.0639760341973165,-1,10,0,0
1,0,1,0,0,1,1,30,0,7,-0.068421052631579,0.068421052631579,0.0312490274228671,-1,11,0,0
1,0,1,0,0,1,1,30,0,7,-0.068421052631579,0.068421052631579,0.0205777404682288,-1,12,0,0
0,1,0,1,1,1,1,30,1,7,0.00526315789473684,0.00526315789473684,-0.0181751406576387,1,13,0,0
1,0,1,0,0,1,1,30,0,7,-0.1,0.1,-0.0373997452784423,-1,14,0,0
0,1,1,0,1,0,0,30,0,7,-0.00526315789473684,0.00526315789473684,-0.0125653196225933,-1,15,0,0
1,0,1,0,0,1,1,30,0,7,-0.1,0.1,-0.0740850726186544,-1,16,0,0
0,1,0,1,1,1,1,30,1,7,0.0157894736842105,0.0157894736842105,-0.00505442100186709,1,17,0,0
0,1,1,0,1,0,0,30,0,7,-0.0263157894736842,0.0263157894736842,-0.0490073934521688,-1,18,0,0
0,1,1,0,1,0,0,30,0,7,-0.0263157894736842,0.0263157894736842,-0.00041848145917045,-1,19,0,0
0,1,0,1,1,1,1,30,1,7,0.0894736842105263,0.0894736842105263,-0.00664691534015702,1,20,0,0
1,0,1,0,0,1,1,30,0,7,-0.00526315789473684,0.00526315789473684,-0.042961786009982,-1,21,0,0
0,1,1,0,1,0,0,30,0,7,-0.0368421052631579,0.0368421052631579,0.0342110961574616,-1,22,0,0
1,0,1,0,0,1,1,30,0,7,-0.068421052631579,0.068421052631579,-0.0210512849894298,-1,23,0,0
1,0,1,0,0,1,1,30,0,7,-0.0789473684210526,0.0789473684210526,-0.0363827732186178,-1,24,0,0
0,1,0,1,1,1,1,30,1,7,0.0789473684210526,0.0789473684210526,-0.0701604248140219,1,25,0,0
1,0,1,0,0,1,1,30,0,8,-0.1,0.1,0.0239317031876798,-1,1,0,0
0,1,0,1,1,1,1,30,1,8,0.0263157894736842,0.0263157894736842,-0.0785377143681918,1,2,0,0
0,1,0,1,1,1,1,30,1,8,0.00526315789473684,0.00526315789473684,-0.0280573118687753,1,3,0,0
1,0,1,0,0,1,1,30,0,8,-0.0157894736842105,0.0157894736842105,-0.0475746290965643,-1,4,0,0
1,0,1,0,0,1,1,30,0,8,-0.00526315789473684,0.00526315789473684,0.0326972517038666,-1,5,0,0
1,0,1,0,0,1,1,30,0,8,-0.068421052631579,0.068421052631579,0.00286462970544975,-1,6,0,0
1,0,1,0,0,1,1,30,0,8,-0.0473684210526316,0.0473684210526316,-0.0154960651553004,-1,7,0,0
1,0,1,0,0,1,1,30,0,8,-0.00526315789473684,0.00526315789473684,-0.0446105242457143,-1,8,0,0
1,0,1,0,0,1,1,30,0,8,-0.0578947368421053,0.0578947368421053,-0.00779259505941569,-1,9,0,0
0,1,0,1,1,1,1,30,1,8,0.0578947368421053,0.0578947368421053,-0.0505188088101764,1,10,0,0
0,1,0,1,1,1,1,30,1,8,0.0473684210526316,0.0473684210526316,-0.0263938068861618,1,11,0,0
0,1,0,1,1,1,1,30,1,8,0.0473684210526316,0.0473684210526316,0.0204107044126498,1,12,0,0
1,0,1,0,0,1,1,30,0,8,-0.1,0.1,0.033922918726913,-1,13,0,0
0,1,0,1,1,1,1,30,1,8,0.0578947368421053,0.0578947368421053,-0.00505005814228879,1,14,0,0
0,1,0,1,1,1,1,30,1,8,0.0789473684210526,0.0789473684210526,-0.0483422857783954,1,15,0,0
0,1,1,0,1,0,0,30,0,8,-0.0368421052631579,0.0368421052631579,0.0548304555735131,-1,16,0,0
0,1,0,1,1,1,1,30,1,8,0.0157894736842105,0.0157894736842105,0.0283035854376305,1,17,0,0
0,1,0,1,1,1,1,30,1,8,0.068421052631579,0.068421052631579,-0.0634287231457151,1,18,0,0
0,1,0,1,1,1,1,30,1,8,0.0578947368421053,0.0578947368421053,-0.0189996815722599,1,19,0,0
1,0,1,0,0,1,1,30,0,8,-0.0157894736842105,0.0157894736842105,-0.0688313381379909,-1,20,0,0
1,0,1,0,0,1,1,30,0,8,-0.068421052631579,0.068421052631579,-0.0375152457824574,-1,21,0,0
1,0,1,0,0,1,1,30,0,8,-0.1,0.1,-0.058397218570892,-1,22,0,0
0,1,0,1,1,1,1,30,1,8,0.0578947368421053,0.0578947368421053,-0.017492439984425,1,23,0,0
0,1,0,1,1,1,1,30,1,8,0.0894736842105263,0.0894736842105263,0.0469950623456601,1,24,0,0
1,0,0,1,0,0,0,30,1,8,0.0157894736842105,0.0157894736842105,-0.0656378244012234,1,25,0,0
0,1,0,1,1,1,1,30,1,9,0.0157894736842105,0.0157894736842105,-0.0795872576684412,1,1,0,0
0,1,1,0,1,0,0,30,0,9,-0.0157894736842105,0.0157894736842105,-0.0104336842263279,-1,2,0,0
0,1,1,0,1,0,0,30,0,9,-0.00526315789473684,0.00526315789473684,0.0457376374890915,-1,3,0,0
1,0,1,0,0,1,1,30,0,9,-0.1,0.1,-0.000153476026450411,-1,4,0,0
0,1,1,0,1,0,0,30,0,9,-0.00526315789473684,0.00526315789473684,0.0747357367757577,-1,5,0,0
1,0,1,0,0,1,1,30,0,9,-0.1,0.1,0.0415311322505656,-1,6,0,0
1,0,1,0,0,1,1,30,0,9,-0.0263157894736842,0.0263157894736842,0.0215920819066319,-1,7,0,0
1,0,1,0,0,1,1,30,0,9,-0.0789473684210526,0.0789473684210526,0.0256288653218926,-1,8,0,0
1,0,1,0,0,1,1,30,0,9,-0.0578947368421053,0.0578947368421053,0.0113263842077543,-1,9,0,0
0,1,0,1,1,1,1,30,1,9,0.0368421052631579,0.0368421052631579,-0.00453055511764811,1,10,0,0
0,1,0,1,1,1,1,30,1,9,0.0473684210526316,0.0473684210526316,-0.00528724352032992,1,11,0,0
0,1,0,1,1,1,1,30,1,9,0.068421052631579,0.068421052631579,-0.0348302590291004,1,12,0,0
1,0,1,0,0,1,1,30,0,9,-0.068421052631579,0.068421052631579,-0.0366980797376345,-1,13,0,0
0,1,0,1,1,1,1,30,1,9,0.0578947368421053,0.0578947368421053,0.0647639813830786,1,14,0,0
1,0,1,0,0,1,1,30,0,9,-0.0157894736842105,0.0157894736842105,-0.0729044323250487,-1,15,0,0
1,0,1,0,0,1,1,30,0,9,-0.0578947368421053,0.0578947368421053,-0.027203536326543,-1,16,0,0
0,1,0,1,1,1,1,30,1,9,0.0157894736842105,0.0157894736842105,-0.0724769103301682,1,17,0,0
1,0,1,0,0,1,1,30,0,9,-0.0578947368421053,0.0578947368421053,-0.0776625843602083,-1,18,0,0
0,1,0,1,1,1,1,30,1,9,0.0263157894736842,0.0263157894736842,0.048498081114792,1,19,0,0
1,0,0,1,0,0,0,30,1,9,0.00526315789473684,0.00526315789473684,-0.0356959371358233,1,20,0,0
0,1,0,1,1,1,1,30,1,9,0.0473684210526316,0.0473684210526316,0.0665634227449988,1,21,0,0
1,0,1,0,0,1,1,30,0,9,-0.0894736842105263,0.0894736842105263,-0.0784759457949105,-1,22,0,0
1,0,1,0,0,1,1,30,0,9,-0.0368421052631579,0.0368421052631579,0.0685840832417516,-1,23,0,0
0,1,1,0,1,0,0,30,0,9,-0.00526315789473684,0.00526315789473684,0.0261148668469026,-1,24,0,0
0,1,0,1,1,1,1,30,1,9,0.0368421052631579,0.0368421052631579,0.0416540127029355,1,25,0,0
0,1,0,1,1,1,1,30,1,10,0.0368421052631579,0.0368421052631579,-0.00113290317225395,1,1,0,0
1,0,1,0,0,1,1,30,0,10,-0.0789473684210526,0.0789473684210526,-0.053330729902094,-1,2,0,0
0,1,1,0,1,0,0,30,0,10,-0.0157894736842105,0.0157894736842105,-0.0640539145137892,-1,3,0,0
1,0,1,0,0,1,1,30,0,10,-0.0263157894736842,0.0263157894736842,0.0698712584348683,-1,4,0,0
1,0,1,0,0,1,1,30,0,10,-0.0157894736842105,0.0157894736842105,0.0383595710867121,-1,5,0,0
0,1,1,0,1,0,0,30,0,10,-0.00526315789473684,0.00526315789473684,-0.00241602767556187,-1,6,0,0
1,0,1,0,0,1,1,30,0,10,-0.0263157894736842,0.0263157894736842,0.078485649103724,-1,7,0,0
0,1,0,1,1,1,1,30,1,10,0.00526315789473684,0.00526315789473684,0.0676550154324083,1,8,0,0
0,1,1,0,1,0,0,30,0,10,-0.0473684210526316,0.0473684210526316,0.0317085542398902,-1,9,0,0
1,0,1,0,0,1,1,30,0,10,-0.0578947368421053,0.0578947368421053,0.0138553319051154,-1,10,0,0
0,1,0,1,1,1,1,30,1,10,0.00526315789473684,0.00526315789473684,-0.00416716783421042,1,11,0,0
0,1,1,0,1,0,0,30,0,10,-0.0157894736842105,0.0157894736842105,-0.0562008637578691,-1,12,0,0
1,0,0,1,0,0,0,30,1,10,0.0263157894736842,0.0263157894736842,-0.0419373465222321,1,13,0,0
0,1,0,1,1,1,1,30,1,10,0.0789473684210526,0.0789473684210526,0.0394201951449572,1,14,0,0
0,1,0,1,1,1,1,30,1,10,0.0894736842105263,0.0894736842105263,-0.00475235204718447,1,15,0,0
1,0,1,0,0,1,1,30,0,10,-0.1,0.1,-0.035481002696911,-1,16,0,0
0,1,0,1,1,1,1,30,1,10,0.0894736842105263,0.0894736842105263,-0.0169577867762264,1,17,0,0
1,0,0,1,0,0,0,30,1,10,0.0263157894736842,0.0263157894736842,-0.031550257560761,1,18,0,0
0,1,0,1,1,1,1,30,1,10,0.0789473684210526,0.0789473684210526,0.0585098918749299,1,19,0,0
1,0,0,1,0,0,0,30,1,10,0.0263157894736842,0.0263157894736842,0.0219247821514066,1,20,0,0
1,0,0,1,0,0,0,30,1,10,0.0263157894736842,0.0263157894736842,-0.0749188365844501,1,21,0,0
1,0,1,0,0,1,1,30,0,10,-0.1,0.1,-0.0118646328769117,-1,22,0,0
1,0,0,1,0,0,0,30,1,10,0.0157894736842105,0.0157894736842105,-0.0298785786056744,1,23,0,0
1,0,1,0,0,1,1,30,0,10,-0.0578947368421053,0.0578947368421053,0.059451359241453,-1,24,0,0
1,0,1,0,0,1,1,30,0,10,-0.068421052631579,0.068421052631579,0.0597749670733772,-1,25,0,0
0,1,1,0,1,0,0,30,0,11,-0.0263157894736842,0.0263157894736842,-0.0787906852649759,-1,1,0,0
0,1,0,1,1,1,1,30,1,11,0.0578947368421053,0.0578947368421053,-0.0399821556901455,1,2,0,0
1,0,1,0,0,1,1,30,0,11,-0.0368421052631579,0.0368421052631579,-0.00718499013518936,-1,3,0,0
0,1,0,1,1,1,1,30,1,11,0.0789473684210526,0.0789473684210526,0.0329911615775789,1,4,0,0
1,0,1,0,0,1,1,30,0,11,-0.0578947368421053,0.0578947368421053,0.0602845439341146,-1,5,0,0
0,1,0,1,1,1,1,30,1,11,0.1,0.1,0.0468474437590664,1,6,0,0
1,0,1,0,0,1,1,30,0,11,-0.1,0.1,0.0306760082909656,-1,7,0,0
1,0,1,0,0,1,1,30,0,11,-0.1,0.1,-0.0142632692223925,-1,8,0,0
1,0,1,0,0,1,1,30,0,11,-0.0473684210526316,0.0473684210526316,-0.0426198369587117,-1,9,0,0
1,0,0,1,0,0,0,30,1,11,0.00526315789473684,0.00526315789473684,-0.00837133726719244,1,10,0,0
1,0,1,0,0,1,1,30,0,11,-0.0473684210526316,0.0473684210526316,-0.0566052680776729,-1,11,0,0
0,1,0,1,1,1,1,30,1,11,0.0578947368421053,0.0578947368421053,0.0242904806256157,1,12,0,0
1,0,1,0,0,1,1,30,0,11,-0.0894736842105263,0.0894736842105263,0.0154664037647794,-1,13,0,0
1,0,1,0,0,1,1,30,0,11,-0.0578947368421053,0.0578947368421053,-0.0233444471480175,-1,14,0,0
0,1,0,1,1,1,1,30,1,11,0.068421052631579,0.068421052631579,-0.00758390374539308,1,15,0,0
0,1,0,1,1,1,1,30,1,11,0.0578947368421053,0.0578947368421053,-0.0172568830577258,1,16,0,0
0,1,0,1,1,1,1,30,1,11,0.068421052631579,0.068421052631579,-0.00459907257874857,1,17,0,0
0,1,0,1,1,1,1,30,1,11,0.0473684210526316,0.0473684210526316,0.0677961961615619,1,18,0,0
1,0,1,0,0,1,1,30,0,11,-0.0894736842105263,0.0894736842105263,0.0744061327475436,-1,19,0,0
1,0,1,0,0,1,1,30,0,11,-0.0473684210526316,0.0473684210526316,0.0515777465213565,-1,20,0,0
0,1,0,1,1,1,1,30,1,11,0.0157894736842105,0.0157894736842105,-0.0142472987045306,1,21,0,0
0,1,0,1,1,1,1,30,1,11,0.0894736842105263,0.0894736842105263,-0.0467812547854019,1,22,0,0
1,0,1,0,0,1,1,30,0,11,-0.0578947368421053,0.0578947368421053,-0.0373715360413201,-1,23,0,0
0,1,0,1,1,1,1,30,1,11,0.1,0.1,-0.00904554551198934,1,24,0,0
1,0,1,0,0,1,1,30,0,11,-0.0368421052631579,0.0368421052631579,0.00417555246971107,-1,25,0,0
0,1,0,1,1,1,1,30,1,12,0.0578947368421053,0.0578947368421053,0.0303837897596007,1,1,0,0
1,0,1,0,0,1,1,30,0,12,-0.0894736842105263,0.0894736842105263,0.0186704769663537,-1,2,0,0
1,0,1,0,0,1,1,30,0,12,-0.068421052631579,0.068421052631579,-0.0273203421678828,-1,3,0,0
0,1,0,1,1,1,1,30,1,12,0.0789473684210526,0.0789473684210526,0.0153047917215688,1,4,0,0
0,1,0,1,1,1,1,30,1,12,0.0894736842105263,0.0894736842105263,0.0662586105855681,1,5,0,0
0,1,0,1,1,1,1,30,1,12,0.0578947368421053,0.0578947368421053,-0.00505927306391131,1,6,0,0
0,1,0,1,1,1,1,30,1,12,0.1,0.1,-0.0735963718605228,1,7,0,0
0,1,0,1,1,1,1,30,1,12,0.0578947368421053,0.0578947368421053,0.0601692780255518,1,8,0,0
1,0,1,0,0,1,1,30,0,12,-0.1,0.1,-0.0706545712682369,-1,9,0,0
1,0,1,0,0,1,1,30,0,12,-0.1,0.1,-0.0625139932724546,-1,10,0,0
0,1,0,1,1,1,1,30,1,12,0.068421052631579,0.068421052631579,-0.0229891189005712,1,11,0,0
1,0,1,0,0,1,1,30,0,12,-0.0578947368421053,0.0578947368421053,-0.00783850847957641,-1,12,0,0
0,1,0,1,1,1,1,30,1,12,0.0263157894736842,0.0263157894736842,0.0317722762869282,1,13,0,0
0,1,0,1,1,1,1,30,1,12,0.0578947368421053,0.0578947368421053,0.049620595740703,1,14,0,0
0,1,0,1,1,1,1,30,1,12,0.0157894736842105,0.0157894736842105,-0.0725484318965565,1,15,0,0
1,0,1,0,0,1,1,30,0,12,-0.0473684210526316,0.0473684210526316,0.0484049995969378,-1,16,0,0
0,1,0,1,1,1,1,30,1,12,0.0157894736842105,0.0157894736842105,0.0469678717435604,1,17,0,0
1,0,1,0,0,1,1,30,0,12,-0.0578947368421053,0.0578947368421053,0.0114594930279084,-1,18,0,0
1,0,1,0,0,1,1,30,0,12,-0.1,0.1,0.0120889134394561,-1,19,0,0
1,0,1,0,0,1,1,30,0,12,-0.0157894736842105,0.0157894736842105,-0.0525644097021999,-1,20,0,0
1,0,1,0,0,1,1,30,0,12,-0.0789473684210526,0.0789473684210526,-0.0209956953748988,-1,21,0,0
1,0,1,0,0,1,1,30,0,12,-0.0789473684210526,0.0789473684210526,-0.0304508420193951,-1,22,0,0
1,0,0,1,0,0,0,30,1,12,0.0157894736842105,0.0157894736842105,0.0262909522951347,1,23,0,0
1,0,1,0,0,1,1,30,0,12,-0.0578947368421053,0.0578947368421053,0.0393035399702895,-1,24,0,0
NaN,NaN,NaN,NaN,0,1,1,30,NaN,12,NaN,NaN,-0.0589238019483394,-1,25,NaN,NaN
1,0,1,0,0,1,1,31,0,1,-0.068421052631579,0.068421052631579,-0.036408747271172,-1,1,0,0
1,0,1,0,0,1,1,31,0,1,-0.0263157894736842,0.0263157894736842,0.0765998467033448,-1,2,0,0
1,0,1,0,0,1,1,31,0,1,-0.0473684210526316,0.0473684210526316,0.0799005205785418,-1,3,0,0
1,0,1,0,0,1,1,31,0,1,-0.068421052631579,0.068421052631579,-0.0309173172370988,-1,4,0,0
1,0,1,0,0,1,1,31,0,1,-0.068421052631579,0.068421052631579,0.0604014431509914,-1,5,0,0
1,0,1,0,0,1,1,31,0,1,-0.0263157894736842,0.0263157894736842,0.0615804837968055,-1,6,0,0
1,0,1,0,0,1,1,31,0,1,-0.1,0.1,-0.0564958647630949,-1,7,0,0
0,1,0,1,1,1,1,31,1,1,0.0263157894736842,0.0263157894736842,-0.0601670262240185,1,8,0,0
1,0,0,1,0,0,0,31,1,1,0.0263157894736842,0.0263157894736842,0.0167678274194752,1,9,0,0
0,1,0,1,1,1,1,31,1,1,0.0368421052631579,0.0368421052631579,-0.0793064540786811,1,10,0,0
1,0,1,0,0,1,1,31,0,1,-0.0578947368421053,0.0578947368421053,-0.0620710584830692,-1,11,0,0
0,1,0,1,1,1,1,31,1,1,0.0789473684210526,0.0789473684210526,-0.0348163904345479,1,12,0,0
1,0,1,0,0,1,1,31,0,1,-0.0368421052631579,0.0368421052631579,0.000467461243791961,-1,13,0,0
0,1,0,1,1,1,1,31,1,1,0.0473684210526316,0.0473684210526316,-0.0420044925447176,1,14,0,0
0,1,1,0,1,0,0,31,0,1,-0.0157894736842105,0.0157894736842105,0.0383047512053345,-1,15,0,0
0,1,0,1,1,1,1,31,1,1,0.0263157894736842,0.0263157894736842,0.0427457017566392,1,16,0,0
0,1,0,1,1,1,1,31,1,1,0.0894736842105263,0.0894736842105263,0.0420045474953008,1,17,0,0
1,0,1,0,0,1,1,31,0,1,-0.0578947368421053,0.0578947368421053,0.0379972278087615,-1,18,0,0
0,1,0,1,1,1,1,31,1,1,0.068421052631579,0.068421052631579,-0.0437429734383443,1,19,0,0
0,1,0,1,1,1,1,31,1,1,0.0368421052631579,0.0368421052631579,-0.000810492444366331,1,20,0,0
0,1,0,1,1,1,1,31,1,1,0.0473684210526316,0.0473684210526316,-0.0300965019024281,1,21,0,0
0,1,0,1,1,1,1,31,1,1,0.0368421052631579,0.0368421052631579,0.0639609430501948,1,22,0,0
0,1,0,1,1,1,1,31,1,1,0.0368421052631579,0.0368421052631579,0.00807776961747378,1,23,0,0
0,1,0,1,1,1,1,31,1,1,0.1,0.1,0.0574866027731821,1,24,0,0
1,0,1,0,0,1,1,31,0,1,-0.0578947368421053,0.0578947368421053,0.0483589550329484,-1,25,0,0
1,0,1,0,0,1,1,31,0,2,-0.0894736842105263,0.0894736842105263,-0.0137916700505191,-1,1,0,0
0,1,0,1,1,1,1,31,1,2,0.0894736842105263,0.0894736842105263,-0.0241519971247484,1,2,0,0
0,1,0,1,1,1,1,31,1,2,0.0263157894736842,0.0263157894736842,-0.0300889463236417,1,3,0,0
1,0,1,0,0,1,1,31,0,2,-0.0578947368421053,0.0578947368421053,-0.0574059848616689,-1,4,0,0
0,1,0,1,1,1,1,31,1,2,0.0789473684210526,0.0789473684210526,-0.0279183998332404,1,5,0,0
1,0,1,0,0,1,1,31,0,2,-0.0894736842105263,0.0894736842105263,0.0230691615551583,-1,6,0,0
1,0,1,0,0,1,1,31,0,2,-0.0157894736842105,0.0157894736842105,0.0127200207505403,-1,7,0,0
0,1,0,1,1,1,1,31,1,2,0.0157894736842105,0.0157894736842105,0.0347619685309421,1,8,0,0
1,0,1,0,0,1,1,31,0,2,-0.0368421052631579,0.0368421052631579,-0.00202728730710361,-1,9,0,0
1,0,1,0,0,1,1,31,0,2,-0.0157894736842105,0.0157894736842105,-0.00523685742948145,-1,10,0,0
1,0,1,0,0,1,1,31,0,2,-0.0894736842105263,0.0894736842105263,-0.0324513145216873,-1,11,0,0
0,1,0,1,1,1,1,31,1,2,0.0894736842105263,0.0894736842105263,-0.000775130578492988,1,12,0,0
1,0,1,0,0,1,1,31,0,2,-0.0789473684210526,0.0789473684210526,0.0355307185412973,-1,13,0,0
0,1,0,1,1,1,1,31,1,2,0.00526315789473684,0.00526315789473684,-0.00866976062532211,1,14,0,0
1,0,1,0,0,1,1,31,0,2,-0.00526315789473684,0.00526315789473684,-0.00179711829097964,-1,15,0,0
0,1,1,0,1,0,0,31,0,2,-0.00526315789473684,0.00526315789473684,-0.0106169582977199,-1,16,0,0
0,1,0,1,1,1,1,31,1,2,0.00526315789473684,0.00526315789473684,-0.0521391369806608,1,17,0,0
0,1,0,1,1,1,1,31,1,2,0.0894736842105263,0.0894736842105263,0.0792925507319353,1,18,0,0
0,1,0,1,1,1,1,31,1,2,0.0578947368421053,0.0578947368421053,-0.00988769966528405,1,19,0,0
0,1,0,1,1,1,1,31,1,2,0.0473684210526316,0.0473684210526316,-0.00927985976703484,1,20,0,0
1,0,1,0,0,1,1,31,0,2,-0.0473684210526316,0.0473684210526316,0.00104096838063211,-1,21,0,0
0,1,0,1,1,1,1,31,1,2,0.0368421052631579,0.0368421052631579,-0.0770095978150768,1,22,0,0
1,0,0,1,0,0,0,31,1,2,0.0263157894736842,0.0263157894736842,-0.0720683769508708,1,23,0,0
1,0,1,0,0,1,1,31,0,2,-0.1,0.1,0.0576339247470065,-1,24,0,0
1,0,1,0,0,1,1,31,0,2,-0.0263157894736842,0.0263157894736842,0.0343659765844472,-1,25,0,0
0,1,0,1,1,1,1,31,1,3,0.1,0.1,0.0548548903681366,1,1,0,0
1,0,1,0,0,1,1,31,0,3,-0.00526315789473684,0.00526315789473684,-0.00533330403729065,-1,2,0,0
0,1,0,1,1,1,1,31,1,3,0.0263157894736842,0.0263157894736842,-0.0570917280235074,1,3,0,0
0,1,0,1,1,1,1,31,1,3,0.0157894736842105,0.0157894736842105,0.0112761672576893,1,4,0,0
1,0,1,0,0,1,1,31,0,3,-0.0789473684210526,0.0789473684210526,-0.0789513629011887,-1,5,0,0
1,0,1,0,0,1,1,31,0,3,-0.0578947368421053,0.0578947368421053,0.0118564682932631,-1,6,0,0
0,1,0,1,1,1,1,31,1,3,0.0368421052631579,0.0368421052631579,0.0392406035925263,1,7,0,0
0,1,1,0,1,0,0,31,0,3,-0.00526315789473684,0.00526315789473684,-0.0663834500703227,-1,8,0,0
0,1,0,1,1,1,1,31,1,3,0.068421052631579,0.068421052631579,-0.060945692261912,1,9,0,0
0,1,0,1,1,1,1,31,1,3,0.068421052631579,0.068421052631579,-0.0205252130163134,1,10,0,0
1,0,0,1,0,0,0,31,1,3,0.0157894736842105,0.0157894736842105,-0.0631611634165534,1,11,0,0
1,0,1,0,0,1,1,31,0,3,-0.068421052631579,0.068421052631579,-0.00715021971668026,-1,12,0,0
1,0,1,0,0,1,1,31,0,3,-0.1,0.1,0.0216599132759428,-1,13,0,0
0,1,0,1,1,1,1,31,1,3,0.068421052631579,0.068421052631579,0.0149457889723566,1,14,0,0
1,0,1,0,0,1,1,31,0,3,-0.0578947368421053,0.0578947368421053,0.0425838162820434,-1,15,0,0
1,0,1,0,0,1,1,31,0,3,-0.0157894736842105,0.0157894736842105,0.0748508545471621,-1,16,0,0
0,1,0,1,1,1,1,31,1,3,0.1,0.1,0.0565101859034457,1,17,0,0
1,0,1,0,0,1,1,31,0,3,-0.0157894736842105,0.0157894736842105,0.0441029893107936,-1,18,0,0
0,1,0,1,1,1,1,31,1,3,0.0789473684210526,0.0789473684210526,-0.013461222196513,1,19,0,0
1,0,1,0,0,1,1,31,0,3,-0.0473684210526316,0.0473684210526316,0.0577308078898841,-1,20,0,0
1,0,1,0,0,1,1,31,0,3,-0.0894736842105263,0.0894736842105263,-0.0556670375132655,-1,21,0,0
1,0,1,0,0,1,1,31,0,3,-0.068421052631579,0.068421052631579,0.0526742080679546,-1,22,0,0
1,0,1,0,0,1,1,31,0,3,-0.0263157894736842,0.0263157894736842,-0.0650141130012063,-1,23,0,0
1,0,1,0,0,1,1,31,0,3,-0.0894736842105263,0.0894736842105263,0.06238244758458,-1,24,0,0
1,0,0,1,0,0,0,31,1,3,0.00526315789473684,0.00526315789473684,0.0210173398780256,1,25,0,0
0,1,0,1,1,1,1,31,1,4,0.068421052631579,0.068421052631579,-0.00711407155770535,1,1,0,0
0,1,0,1,1,1,1,31,1,4,0.1,0.1,-0.0215450152712939,1,2,0,0
0,1,0,1,1,1,1,31,1,4,0.1,0.1,-0.0350688072319105,1,3,0,0
0,1,0,1,1,1,1,31,1,4,0.0578947368421053,0.0578947368421053,-0.0749261323012257,1,4,0,0
1,0,0,1,0,0,0,31,1,4,0.0263157894736842,0.0263157894736842,0.0288015267144644,1,5,0,0
0,1,0,1,1,1,1,31,1,4,0.0263157894736842,0.0263157894736842,-0.00709321751070849,1,6,0,0
1,0,1,0,0,1,1,31,0,4,-0.0157894736842105,0.0157894736842105,-0.026091262901471,-1,7,0,0
0,1,0,1,1,1,1,31,1,4,0.0578947368421053,0.0578947368421053,0.0313316934263271,1,8,0,0
1,0,1,0,0,1,1,31,0,4,-0.00526315789473684,0.00526315789473684,-0.0749254191313212,-1,9,0,0
1,0,1,0,0,1,1,31,0,4,-0.0473684210526316,0.0473684210526316,-0.0664528130806139,-1,10,0,0
0,1,0,1,1,1,1,31,1,4,0.0473684210526316,0.0473684210526316,-0.0249401540012692,1,11,0,0
1,0,1,0,0,1,1,31,0,4,-0.0789473684210526,0.0789473684210526,-0.0304568118082977,-1,12,0,0
0,1,0,1,1,1,1,31,1,4,0.0894736842105263,0.0894736842105263,-0.0416919440387873,1,13,0,0
0,1,0,1,1,1,1,31,1,4,0.0789473684210526,0.0789473684210526,0.0743788037945699,1,14,0,0
1,0,1,0,0,1,1,31,0,4,-0.068421052631579,0.068421052631579,-0.0101249446128474,-1,15,0,0
1,0,1,0,0,1,1,31,0,4,-0.1,0.1,-0.0142456137835671,-1,16,0,0
1,0,1,0,0,1,1,31,0,4,-0.0789473684210526,0.0789473684210526,-0.0757138752860584,-1,17,0,0
1,0,1,0,0,1,1,31,0,4,-0.0789473684210526,0.0789473684210526,0.0245272435011209,-1,18,0,0
1,0,0,1,0,0,0,31,1,4,0.0157894736842105,0.0157894736842105,0.0440978090745437,1,19,0,0
1,0,0,1,0,0,0,31,1,4,0.0263157894736842,0.0263157894736842,-0.0162570660176241,1,20,0,0
1,0,1,0,0,1,1,31,0,4,-0.0157894736842105,0.0157894736842105,0.0739087608363753,-1,21,0,0
1,0,1,0,0,1,1,31,0,4,-0.0368421052631579,0.0368421052631579,0.0575216949538806,-1,22,0,0
1,0,1,0,0,1,1,31,0,4,-0.00526315789473684,0.00526315789473684,-0.00581961575747116,-1,23,0,0
1,0,1,0,0,1,1,31,0,4,-0.068421052631579,0.068421052631579,-0.053164027531897,-1,24,0,0
0,1,1,0,1,0,0,31,0,4,-0.00526315789473684,0.00526315789473684,-0.0496092713902972,-1,25,0,0
0,1,0,1,1,1,1,31,1,5,0.0894736842105263,0.0894736842105263,0.029358950039174,1,1,0,0
1,0,1,0,0,1,1,31,0,5,-0.0157894736842105,0.0157894736842105,-0.00136063150803462,-1,2,0,0
1,0,1,0,0,1,1,31,0,5,-0.0578947368421053,0.0578947368421053,0.0505305653913056,-1,3,0,0
1,0,1,0,0,1,1,31,0,5,-0.0789473684210526,0.0789473684210526,0.0400359726387228,-1,4,0,0
0,1,0,1,1,1,1,31,1,5,0.0473684210526316,0.0473684210526316,-4.63615282136065e-05,1,5,0,0
1,0,1,0,0,1,1,31,0,5,-0.0368421052631579,0.0368421052631579,-0.0346200876318215,-1,6,0,0
