chose_left,chose_right,reward_left,reward_right,choice,reward,reward_choice,subjID,chose_low,chose_high,onlyReward,blocks,contrast_difference,abs_condiff,rand_condiff,trial,q_reward,mu,newChose_left,newChose_right
0,1,1,0,1,0,0,363,1,0,0,1,0.0716092353353925,0.0716092353353925,-0.0332368721339494,2,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,1,-0.0358979518422115,0.0358979518422115,0.0378978415212656,3,0,0,1,0
0,1,1,0,1,0,0,363,1,0,0,1,0.0429483353499855,0.0429483353499855,0.0720868456090501,4,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,1,0.0603547254302635,0.0603547254302635,-0.0355446292500442,5,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,1,0.0476340241034625,0.0476340241034625,-0.049114819122601,6,0,0,0,1
1,0,0,1,0,0,0,363,1,0,1,1,-0.0853691247278325,0.0853691247278325,-0.0248391506991697,7,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,1,-0.0918519224799065,0.0918519224799065,-0.0762289871692086,8,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,1,-0.0771417254967785,0.0771417254967785,0.0146999024764431,9,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,1,-0.0353572423038975,0.0353572423038975,0.0126542038058186,10,0,0,1,0
0,1,1,0,1,0,0,363,1,0,0,1,0.0580950973588415,0.0580950973588415,0.0255360065854291,11,0,0,0,1
1,0,0,1,0,0,0,363,1,0,1,1,-0.0588660882922455,0.0588660882922455,-0.0506103627945453,12,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,1,-0.00280001139613847,0.00280001139613847,0.0125256242692043,13,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,1,-0.00418468244302547,0.00418468244302547,0.0115314090260539,14,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,1,0.0910671459854255,0.0910671459854255,0.0381124509928731,15,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,1,0.0057395466998425,0.0057395466998425,0.0623074585607724,16,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,1,0.099647725771122,0.099647725771122,-0.0439622553429786,17,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,1,0.0864645025200405,0.0864645025200405,0.0534580360237645,18,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,1,0.0193565854711515,0.0193565854711515,0.0161386209008822,19,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,1,-0.0408497752752405,0.0408497752752405,-0.0286439338565029,20,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,1,0.000165422565807483,0.000165422565807483,0.0492154028373454,21,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,1,-0.071051038936378,0.071051038936378,0.0355504144789135,22,0,0,1,0
0,1,1,0,1,0,0,363,0,1,0,1,-0.0918028549037175,0.0918028549037175,0.0714945033810842,23,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,1,0.0389783053278875,0.0389783053278875,0.0792890903108111,24,0,0,0,1
1,0,0,1,0,0,0,363,1,0,1,1,-0.0005153234300945,0.0005153234300945,0.0302808867026777,25,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,2,0.0886395676354085,0.0886395676354085,0.0450104834262989,1,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,2,-0.0758998119843095,0.0758998119843095,0.0476828389455395,2,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,2,0.0012442810678315,0.0012442810678315,-0.0172655816447311,3,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,2,0.0144010794466825,0.0144010794466825,-0.0500988467963652,4,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,2,0.0412260092088025,0.0412260092088025,0.0557622096016621,5,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,2,0.00848079141612351,0.00848079141612351,0.0553546450533946,6,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,2,0.000762814181471477,0.000762814181471477,-0.00139234061831064,7,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,2,0.0597601479258525,0.0597601479258525,0.0192712154356943,8,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,2,-0.0930676515823735,0.0930676515823735,-0.0790815533174367,9,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,2,-0.0996671850980195,0.0996671850980195,0.0735956738724353,10,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,2,-0.0557069137680055,0.0557069137680055,0.0588380183460394,11,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,2,-0.0236404812539675,0.0236404812539675,-0.0463148418341998,12,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,2,-0.0664927136214605,0.0664927136214605,0.00981774790131372,13,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,2,-0.038400864086637,0.038400864086637,-0.0543575783705127,14,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,2,0.0034786910083125,0.0034786910083125,0.0153339398264396,15,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,2,0.0665625959257195,0.0665625959257195,-0.0453794529395529,16,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,2,-0.0343261117752445,0.0343261117752445,0.0371535915075721,17,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,2,0.0690130793915305,0.0690130793915305,-0.0413607804099371,18,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,2,-0.0932905788705335,0.0932905788705335,-0.0495904635465739,19,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,2,-0.0156787101939905,0.0156787101939905,-0.0747631444751711,20,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,2,0.0627267289159475,0.0627267289159475,0.00314495772464146,21,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,2,-0.0682387095862465,0.0682387095862465,-0.0351821633315275,22,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,2,-0.00786344883865248,0.00786344883865248,-0.00958942691503341,23,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,2,0.0411992529366235,0.0411992529366235,0.0371257907179035,24,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,2,0.0741112857647925,0.0741112857647925,0.0587255856562153,25,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,3,0.0601419706480205,0.0601419706480205,-0.0237293382931055,1,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,3,0.0301528572999565,0.0301528572999565,0.0022842931705792,2,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,3,0.0203091490657205,0.0203091490657205,-0.0544606538786653,3,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,3,-0.0146495623189765,0.0146495623189765,0.0394254451763744,4,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,3,-0.00167009745573049,0.00167009745573049,0.0631641682193745,5,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,3,0.00221463611475051,0.00221463611475051,0.0385171975558697,6,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,3,-0.0874013916438355,0.0874013916438355,-0.0016072091690825,7,0,0,1,0
0,1,1,0,1,0,0,363,1,0,0,3,0.0975647790444575,0.0975647790444575,0.0617465801214108,8,0,0,0,1
1,0,0,1,0,0,0,363,1,0,1,3,-0.0670999699392925,0.0670999699392925,-0.0580344261077649,9,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,3,-0.0109306420211445,0.0109306420211445,0.071003743681935,10,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,3,-0.00454556623581151,0.00454556623581151,0.0669795978716533,11,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,3,-0.00614419131959049,0.00614419131959049,0.0560567648323312,12,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,3,-0.0332149543391225,0.0332149543391225,-0.00370963792542628,13,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,3,0.0565615867470955,0.0565615867470955,0.0759476362860039,14,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,3,0.0217982417892275,0.0217982417892275,-0.0586010577468217,15,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,3,0.0055510599726655,0.0055510599726655,0.0259703251198684,16,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,3,0.0432408135053405,0.0432408135053405,-0.0112390776709349,17,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,3,-0.0193254628216315,0.0193254628216315,-0.054135565949884,18,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,3,0.00106229346946449,0.00106229346946449,0.0601777705726192,19,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,3,-0.015790663860757,0.015790663860757,-0.0507321332916083,20,0,0,1,0
0,1,1,0,1,0,0,363,1,0,0,3,0.0807878864918265,0.0807878864918265,0.034924399459436,21,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,3,-0.0382111367100665,0.0382111367100665,-0.0183819446161383,22,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,3,-0.00342768841558452,0.00342768841558452,-0.071893189423124,23,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,3,0.00409129128913849,0.00409129128913849,-0.0538904975843425,24,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,3,-0.0644153159882335,0.0644153159882335,-0.0262558138304021,25,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,4,-0.443133579529286,0.443133579529286,-0.0132202522749331,1,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,4,-0.431274423054711,0.431274423054711,0.0277997870193261,2,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,4,-0.371551800207848,0.371551800207848,-0.048741607161136,3,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,4,-0.442054868330403,0.442054868330403,-0.0254610941821676,4,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,4,-0.41057552432604,0.41057552432604,-0.0541603192060567,5,0,0,1,0
0,1,1,0,1,0,0,363,1,0,0,4,0.414452193131098,0.414452193131098,-0.00270465229755504,6,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,4,0.416639821722339,0.416639821722339,-0.0287775223289869,7,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,4,0.373009374202429,0.373009374202429,0.0195670591302084,8,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,4,-0.37856935082764,0.37856935082764,0.0649885946591921,9,0,0,0,1
1,0,0,1,0,0,0,363,0,1,1,4,0.426576009774585,0.426576009774585,0.0644410814463769,10,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,4,0.448506290417797,0.448506290417797,0.0702084991416723,11,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,4,0.422171586794056,0.422171586794056,-0.0210063761155554,12,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,4,-0.426497632601619,0.426497632601619,0.0046857215597829,13,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,4,0.351757878084133,0.351757878084133,0.0546292710803976,14,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,4,0.438982032024402,0.438982032024402,-0.0547139009034263,15,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,4,0.39148003521757,0.39148003521757,-0.0490779619376716,16,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,4,-0.407018734144469,0.407018734144469,-0.0301882536500619,17,0,0,0,1
0,1,1,0,1,0,0,363,0,1,0,4,-0.362586070783438,0.362586070783438,0.0468161312858666,18,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,4,-0.357523401200426,0.357523401200426,0.0188121662122082,19,0,0,0,1
0,1,1,0,1,0,0,363,0,1,0,4,-0.368904090072832,0.368904090072832,-0.0603217090314791,20,0,0,0,1
1,0,0,1,0,0,0,363,0,1,1,4,0.413753968480825,0.413753968480825,-0.00484722812285138,21,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,4,0.399065316524782,0.399065316524782,-0.0256792509314333,22,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,4,-0.436704969561862,0.436704969561862,0.0177054867002077,23,0,0,0,1
1,0,0,1,0,0,0,363,0,1,1,4,0.440485199923247,0.440485199923247,0.0412219650464331,24,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,4,-0.417033784753271,0.417033784753271,-0.0671049409827015,25,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,5,0.00355293810343651,0.00355293810343651,-0.0510352110449373,1,0,0,0,1
1,0,0,1,0,0,0,363,1,0,1,5,-0.0772148441387855,0.0772148441387855,-0.0185192851430025,2,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,5,-0.0902969101627465,0.0902969101627465,-0.0643961252598089,3,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,5,0.0223424209138525,0.0223424209138525,0.0452410640861281,4,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,5,0.0856113789048365,0.0856113789048365,-0.0427587927804422,5,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,5,0.0557173302736435,0.0557173302736435,-0.044159916907877,6,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,5,-0.0024446168817335,0.0024446168817335,0.0632469032870961,7,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,5,0.0494482760101805,0.0494482760101805,0.0128464154309452,8,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,5,0.0351044639460765,0.0351044639460765,0.023386337099347,9,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,5,-0.00798505783193851,0.00798505783193851,-0.0356788573399837,10,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,5,0.00898811394923552,0.00898811394923552,-0.00844167370955276,11,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,5,-0.0564359954072645,0.0564359954072645,-0.0697779335253662,12,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,5,-0.0396973981122315,0.0396973981122315,0.0150413380219692,13,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,5,0.0376811812484825,0.0376811812484825,0.0716139801138319,14,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,5,-0.00758544100719452,0.00758544100719452,0.00175599886579071,15,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,5,-0.0821702166797255,0.0821702166797255,0.0451788063138378,16,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,5,0.0610696716886855,0.0610696716886855,0.0595194619415135,17,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,5,0.0644706020585315,0.0644706020585315,0.0696977765874329,18,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,5,-0.0227613450539295,0.0227613450539295,-0.0382376665729826,19,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,5,-0.088524431091904,0.088524431091904,0.0397806083254056,20,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,5,-0.081464672477048,0.081464672477048,-0.0578338245553779,21,0,0,0,1
1,0,0,1,0,0,0,363,1,0,1,5,-8.66078850240148e-05,8.66078850240148e-05,0.0778272126634474,22,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,5,0.0331349861787395,0.0331349861787395,0.0137768422373393,23,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,5,-0.0986187899698225,0.0986187899698225,-0.0389390352185972,24,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,5,0.0349176055856965,0.0349176055856965,0.0223367968959769,25,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,6,0.0264706440154665,0.0264706440154665,0.0587837102451208,1,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,6,0.0384200965921815,0.0384200965921815,0.0123038999513757,2,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,6,-0.0432192600908935,0.0432192600908935,0.00699755123041056,3,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,6,0.0284231988600775,0.0284231988600775,0.0743493540506388,4,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,6,-0.007143757297565,0.007143757297565,0.0203600669051981,5,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,6,-0.0814621265043565,0.0814621265043565,-0.0034971254446728,6,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,6,-0.031078607463396,0.031078607463396,-0.0591562974178682,7,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,6,-0.0737488286469545,0.0737488286469545,-0.0247656000314859,8,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,6,-0.00563848005493148,0.00563848005493148,-0.0661165124599052,9,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,6,0.0602586719450175,0.0602586719450175,-0.062688554528876,10,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,6,0.0698308314543605,0.0698308314543605,-0.0715307687952472,11,0,0,0,1
1,0,0,1,0,0,0,363,0,1,1,6,0.0321685252184865,0.0321685252184865,0.0651196441479852,12,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,6,0.0381604731630505,0.0381604731630505,-0.0542985714289068,13,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,6,-0.0432315273801585,0.0432315273801585,0.0669050807174249,14,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,6,-0.00177974647035048,0.00177974647035048,-0.07923816806934,15,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,6,0.0296897905943955,0.0296897905943955,-0.0509007451253621,16,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,6,0.0353185883305005,0.0353185883305005,0.0614273165195007,17,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,6,0.0871708725236465,0.0871708725236465,-0.0727137376525956,18,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,6,-0.0514317515728615,0.0514317515728615,0.00675856892396701,19,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,6,-0.0415636990733425,0.0415636990733425,0.0619260361678799,20,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,6,0.0506571222277995,0.0506571222277995,0.0315367331365331,21,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,6,-0.0120372300456015,0.0120372300456015,0.0220494007457835,22,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,6,-0.0478153241291815,0.0478153241291815,0.0368578323829534,23,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,6,0.0903568210038355,0.0903568210038355,0.0470217044949499,24,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,6,0.0305275461114845,0.0305275461114845,0.00308865970839124,25,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,7,0.0106894971696265,0.0106894971696265,-0.0225052404131781,1,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,7,0.00403012529054952,0.00403012529054952,-0.0597255886599766,2,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,7,0.0430183827492955,0.0430183827492955,0.0471877463509332,3,0,0,1,0
0,1,1,0,1,0,0,363,0,1,0,7,-0.0597910760613045,0.0597910760613045,0.0458947522966801,4,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,7,-0.038150720735874,0.038150720735874,0.0362093151389934,5,0,0,0,1
1,0,0,1,0,0,0,363,0,1,1,7,0.0419339368067925,0.0419339368067925,-0.0458459234001861,6,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,7,-0.0358340225502715,0.0358340225502715,-0.000151755076465213,7,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,7,-0.0147909989011235,0.0147909989011235,-0.0483417994599879,8,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,7,0.0372913852840085,0.0372913852840085,0.0374023213949253,9,0,0,1,0
0,1,1,0,1,0,0,363,0,1,0,7,-0.0868506950798975,0.0868506950798975,-0.0757298616645491,10,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,7,0.0549838178843415,0.0549838178843415,0.00650179177279603,11,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,7,0.0768199373857605,0.0768199373857605,0.0235438342207589,12,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,7,-0.0546387763480555,0.0546387763480555,0.00173985785957165,13,0,0,0,1
1,0,0,1,0,0,0,363,0,1,1,7,0.0302488206814565,0.0302488206814565,0.069009709434076,14,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,7,0.0369427610135755,0.0369427610135755,-0.0767997962332745,15,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,7,-0.0738780460723645,0.0738780460723645,-0.0515331648429875,16,0,0,0,1
1,0,0,1,0,0,0,363,0,1,1,7,0.0037693272308025,0.0037693272308025,0.0403305388577952,17,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,7,0.0469416761455445,0.0469416761455445,-0.0383380943399595,18,0,0,1,0
1,0,0,1,0,0,0,363,0,1,1,7,0.0243134178082555,0.0243134178082555,0.0213642088916514,19,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,7,-0.0827602694641195,0.0827602694641195,-0.0144476653036097,20,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,7,0.0292042296786245,0.0292042296786245,0.0446686111375267,21,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,7,-0.000972406780789525,0.000972406780789525,-0.005212064971824,22,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,7,-0.0161869837993255,0.0161869837993255,0.0269451621493032,23,0,0,1,0
0,1,1,0,1,0,0,363,0,1,0,7,-0.0375887309767175,0.0375887309767175,-0.0161267546566776,24,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,7,-0.0333764923845255,0.0333764923845255,-0.0758097161135261,25,0,0,0,1
0,1,1,0,1,0,0,363,0,1,0,8,-0.0454369993569045,0.0454369993569045,0.0758548776457172,1,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,8,0.0053063990289885,0.0053063990289885,-0.00398726643813602,2,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,8,0.0744118120647205,0.0744118120647205,-0.0158586065523995,3,0,0,0,1
0,1,1,0,1,0,0,363,0,1,0,8,-0.00288545733933948,0.00288545733933948,-0.0776360507236695,4,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,8,-0.0611421448360975,0.0611421448360975,0.0122941588948658,5,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,8,-0.0261533719062845,0.0261533719062845,0.0239612610823586,6,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,8,-0.0558580078436935,0.0558580078436935,-0.0586489475038827,7,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,8,-0.0360408373320935,0.0360408373320935,-0.0160608329772218,8,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,8,-0.0089766355359015,0.0089766355359015,-0.0133498191977613,9,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,8,-0.00122396096618552,0.00122396096618552,0.0210391569913373,10,0,0,0,1
1,0,0,1,0,0,0,363,0,1,1,8,0.0170482187758335,0.0170482187758335,0.0290655521045295,11,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,8,0.026355178095616,0.026355178095616,0.0110202984091752,12,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,8,0.0734492401059675,0.0734492401059675,0.062544945682789,13,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,8,0.076478853668733,0.076478853668733,0.0423622250635102,14,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,8,0.0504624962285975,0.0504624962285975,-0.0148044561665592,15,0,0,0,1
1,0,0,1,0,0,0,363,0,1,1,8,0.00089755359407348,0.00089755359407348,-0.0163619494248385,16,0,0,1,0
0,1,1,0,1,0,0,363,1,0,0,8,0.00513383812647453,0.00513383812647453,0.0134424468591973,17,0,0,0,1
1,0,1,0,0,1,1,363,1,0,0,8,-0.0306348115679445,0.0306348115679445,-0.0270686517929014,18,0,0,1,0
1,0,0,1,0,0,0,363,1,0,1,8,-0.0375028474587765,0.0375028474587765,-0.0179362765703326,19,0,0,1,0
1,0,1,0,0,1,1,363,1,0,0,8,-0.0132159001994655,0.0132159001994655,-0.0396761739998297,20,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,8,0.043975522428648,0.043975522428648,-0.0750936396126631,21,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,8,0.0187539174563155,0.0187539174563155,0.0630559154042301,22,0,0,0,1
1,0,0,1,0,0,0,363,1,0,1,8,-0.0229207215008845,0.0229207215008845,0.0266173590043014,23,0,0,1,0
0,1,0,1,1,1,1,363,1,0,1,8,0.0458212912135815,0.0458212912135815,-0.0107210459769693,24,0,0,0,1
0,1,0,1,1,1,1,363,1,0,1,8,0.0338490235955415,0.0338490235955415,-0.0426170733380162,25,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,9,0.0226483696299115,0.0226483696299115,0.0429240324669398,1,0,0,0,1
0,1,1,0,1,0,0,363,1,0,0,9,0.0858935516865585,0.0858935516865585,-0.0103975467872027,2,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,9,0.0221536857394695,0.0221536857394695,0.0518260749909644,3,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,9,0.00740495853261353,0.00740495853261353,-0.0356006155704746,4,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,9,0.0191148889566625,0.0191148889566625,-0.0397018361822515,5,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,9,-0.0436321294708435,0.0436321294708435,0.0233439675449921,6,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,9,-0.0851322468985085,0.0851322468985085,0.0306164097815422,7,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,9,-0.0718106508995415,0.0718106508995415,-0.00457475179998607,8,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,9,-0.0714742880716165,0.0714742880716165,-0.0706973063654646,9,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,9,-0.0944013230747135,0.0944013230747135,0.0726558122248444,10,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,9,-0.0195752556114365,0.0195752556114365,0.0395898167714568,11,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,9,0.0731568512038365,0.0731568512038365,0.00464337945744617,12,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,9,0.0568346608350405,0.0568346608350405,0.0564952142012124,13,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,9,0.0143262750752795,0.0143262750752795,-0.00775430768642338,14,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,9,-0.0847345164613575,0.0847345164613575,0.0420605811558153,15,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,9,-0.00988661176378852,0.00988661176378852,0.0309773152958875,16,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,9,-0.0459798419880705,0.0459798419880705,-0.045249594771237,17,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,9,-0.0908669891019045,0.0908669891019045,0.0530704956540385,18,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,9,0.0777672571242965,0.0777672571242965,-0.0639879218884396,19,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,9,0.0994463823214815,0.0994463823214815,-0.0612877212902851,20,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,9,-0.0784672730313005,0.0784672730313005,0.0796843479451966,21,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,9,0.0545837552386675,0.0545837552386675,0.069634918738084,22,0,0,1,0
1,0,1,0,0,1,1,363,0,1,0,9,0.0668882380981905,0.0668882380981905,0.0620969568862648,23,0,0,1,0
0,1,0,1,1,1,1,363,0,1,1,9,-0.0583381022267585,0.0583381022267585,-0.0760871881302124,24,0,0,0,1
0,1,0,1,1,1,1,363,0,1,1,9,-0.00738284380538651,0.00738284380538651,0.0159897983436011,25,0,0,0,1
1,0,1,0,0,1,1,363,0,1,0,10,0.443559211419586,0.443559211419586,0.0538084890949192,1,0,0,1,0
