chose_left,chose_right,reward_left,reward_right,subjID,q_reward,mu,blocks,contrast_difference,abs_condiff,trial
0,1,0,1,307,0.26,0.74,10,-0.384652404970008,0.384652404970008,22
1,0,1,0,307,0.27,0.73,10,0.40119226383566,0.40119226383566,23
0,1,1,0,307,0.73,0.73,10,-0.376068453815836,0.376068453815836,24
0,1,1,0,307,0.76,0.76,10,-0.44691191643191,0.44691191643191,25
1,0,1,0,307,0.5,0.5,11,0.358323195646435,0.358323195646435,1
0,1,0,1,307,0.66,0.66,11,-0.374346515086965,0.374346515086965,2
0,1,1,0,307,0.8,0.8,11,0.402845410428263,0.402845410428263,3
1,0,1,0,307,1,1,11,-0.385833813126499,0.385833813126499,4
0,1,0,1,307,0.08,0.92,11,0.400649841252521,0.400649841252521,5
0,1,1,0,307,0.91,0.91,11,0.363925159271456,0.363925159271456,6
0,1,1,0,307,0.9,0.9,11,0.391740569884012,0.391740569884012,7
1,0,1,0,307,0.93,0.93,11,-0.390838576944449,0.390838576944449,8
0,1,0,1,307,0.09,0.91,11,0.405589507135757,0.405589507135757,9
1,0,1,0,307,0.92,0.92,11,-0.366958972882101,0.366958972882101,10
1,0,1,0,307,0.22,0.78,11,-0.356269601492035,0.356269601492035,11
0,1,1,0,307,0.87,0.87,11,0.376027518221163,0.376027518221163,12
1,0,1,0,307,0.93,0.93,11,-0.376742898353436,0.376742898353436,13
1,0,1,0,307,0.13,0.87,11,-0.394084221588098,0.394084221588098,14
1,0,1,0,307,0.9,0.9,11,-0.413736898802693,0.413736898802693,15
1,0,1,0,307,0.85,0.85,11,-0.447915615576499,0.447915615576499,16
1,0,1,0,307,0.91,0.91,11,-0.402685426145876,0.402685426145876,17
0,1,0,1,307,0.17,0.83,11,0.371555284193954,0.371555284193954,18
1,0,1,0,307,0.23,0.77,11,-0.364424543589678,0.364424543589678,19
0,1,1,0,307,0.79,0.79,11,0.425808908705691,0.425808908705691,20
0,1,0,1,307,0.26,0.74,11,0.420827146448175,0.420827146448175,21
0,1,1,0,307,0.74,0.74,11,0.442764015227032,0.442764015227032,22
1,0,1,0,307,0.75,0.75,11,0.412945639763476,0.412945639763476,23
0,1,0,1,307,0.76,0.76,11,-0.356670836978847,0.356670836978847,24
1,0,1,0,307,0.8,0.8,11,0.429851883819289,0.429851883819289,25
1,0,1,0,307,0.5,0.5,12,-0.0979924785653715,0.0979924785653715,1
1,0,1,0,307,0.13,0.13,12,-0.00666591709207448,0.00666591709207448,2
1,0,1,0,307,0.63,0.63,12,0.0389849726113525,0.0389849726113525,3
1,0,1,0,307,0.78,0.78,12,-0.0701085596505915,0.0701085596505915,4
1,0,1,0,307,0.89,0.89,12,-0.0804774389276995,0.0804774389276995,5
1,0,1,0,307,0.85,0.85,12,-0.0539059752831285,0.0539059752831285,6
1,0,1,0,307,0.85,0.85,12,-0.0853576495067945,0.0853576495067945,7
1,0,1,0,307,0.97,0.97,12,-0.0679315327949775,0.0679315327949775,8
0,1,1,0,307,0.99,0.99,12,0.061833440195088,0.061833440195088,9
0,1,1,0,307,0.99,0.99,12,0.0526209627697475,0.0526209627697475,10
1,0,1,0,307,1,1,12,-0.044372122427967,0.044372122427967,11
0,1,1,0,307,1,1,12,0.0429734397153785,0.0429734397153785,12
0,1,1,0,307,1,1,12,0.0489910675681835,0.0489910675681835,13
1,0,1,0,307,1,1,12,-0.0214350837148915,0.0214350837148915,14
0,1,1,0,307,1,1,12,0.060596539797975,0.060596539797975,15
0,1,1,0,307,1,1,12,0.0972980936562975,0.0972980936562975,16
0,1,1,0,307,1,1,12,0.0153730663207385,0.0153730663207385,17
0,1,1,0,307,1,1,12,0.0160402174747685,0.0160402174747685,18
1,0,1,0,307,1,1,12,-0.0737638437478615,0.0737638437478615,19
0,1,1,0,307,1,1,12,0.0561212408155525,0.0561212408155525,20
0,1,1,0,307,1,1,12,0.0392462689883735,0.0392462689883735,21
0,1,1,0,307,1,1,12,0.00105811252268947,0.00105811252268947,22
1,0,1,0,307,1,1,12,-0.0733681185694265,0.0733681185694265,23
0,1,1,0,307,1,1,12,0.0412610314424445,0.0412610314424445,24
NaN,NaN,NaN,NaN,307,NaN,NaN,12,NaN,NaN,25
1,0,1,0,310,0.5,0.5,1,-0.422367258350517,0.422367258350517,1
1,0,1,0,310,0.5,0.5,1,-0.365549418981555,0.365549418981555,2
0,1,0,1,310,0.5,0.5,1,0.358601111570977,0.358601111570977,3
0,1,1,0,310,0.5,0.5,1,0.446803417517397,0.446803417517397,4
1,0,1,0,310,0.46,0.54,1,-0.394933123273024,0.394933123273024,5
1,0,1,0,310,0.5,0.5,1,-0.393864203029685,0.393864203029685,6
0,1,0,1,310,0.5,0.5,1,0.363737429697256,0.363737429697256,7
1,0,1,0,310,0.5,0.5,1,-0.362164315010073,0.362164315010073,8
1,0,1,0,310,0.5,0.5,1,-0.400419464841899,0.400419464841899,9
0,1,1,0,310,0.5,0.5,1,0.373088427129111,0.373088427129111,10
0,1,0,1,310,0.5,0.5,1,0.421061298983566,0.421061298983566,11
1,0,1,0,310,0.5,0.5,1,0.396089881272943,0.396089881272943,12
1,0,1,0,310,0.44,0.44,1,0.361042700536811,0.361042700536811,13
1,0,1,0,310,0.55,0.45,1,-0.395031310384738,0.395031310384738,14
1,0,1,0,310,0.44,0.44,1,0.378575263631486,0.378575263631486,15
0,1,1,0,310,0.42,0.42,1,-0.382402582067228,0.382402582067228,16
1,0,1,0,310,0.61,0.39,1,-0.403931813604688,0.403931813604688,17
0,1,1,0,310,0.41,0.41,1,-0.435384178276325,0.435384178276325,18
0,1,1,0,310,0.57,0.43,1,0.423224032918319,0.423224032918319,19
0,1,1,0,310,0.44,0.44,1,-0.44624152007118,0.44624152007118,20
0,1,1,0,310,0.56,0.44,1,0.380176589816753,0.380176589816753,21
0,1,1,0,310,0.41,0.41,1,-0.397369399555384,0.397369399555384,22
0,1,1,0,310,0.42,0.42,1,-0.351896927465023,0.351896927465023,23
0,1,0,1,310,0.43,0.43,1,0.404415009719539,0.404415009719539,24
0,1,0,1,310,0.43,0.43,1,0.40899865213727,0.40899865213727,25
1,0,1,0,310,0.5,0.5,2,-0.409621308367298,0.409621308367298,1
0,1,0,1,310,0.5,0.5,2,0.369277212395665,0.369277212395665,2
0,1,1,0,310,0.5,0.5,2,0.433051127316753,0.433051127316753,3
0,1,1,0,310,0.5,0.5,2,-0.360484492735589,0.360484492735589,4
1,0,1,0,310,0.5,0.5,2,0.435897945348286,0.435897945348286,5
1,0,1,0,310,0.5,0.5,2,-0.359374668132142,0.359374668132142,6
1,0,1,0,310,0.5,0.5,2,0.359745814422282,0.359745814422282,7
1,0,1,0,310,0.5,0.5,2,0.411617899715202,0.411617899715202,8
0,1,0,1,310,0.5,0.5,2,0.438281845037117,0.438281845037117,9
1,0,1,0,310,0.56,0.56,2,0.418465194896439,0.418465194896439,10
0,1,1,0,310,0.57,0.57,2,-0.408631513797015,0.408631513797015,11
1,0,1,0,310,0.61,0.61,2,0.393143149130664,0.393143149130664,12
0,1,1,0,310,0.64,0.64,2,-0.420907028860649,0.420907028860649,13
0,1,0,1,310,0.64,0.64,2,0.393572024047054,0.393572024047054,14
0,1,0,1,310,0.34,0.66,2,-0.361748423980751,0.361748423980751,15
1,0,1,0,310,0.54,0.46,2,0.435595730937997,0.435595730937997,16
0,1,0,1,310,0.5,0.5,2,0.438864181642307,0.438864181642307,17
1,0,1,0,310,0.5,0.5,2,-0.376322763936512,0.376322763936512,18
1,0,1,0,310,0.5,0.5,2,0.383583629601785,0.383583629601785,19
1,0,1,0,310,0.5,0.5,2,-0.42957022352331,0.42957022352331,20
0,1,1,0,310,0.64,0.64,2,-0.358153968556596,0.358153968556596,21
1,0,1,0,310,0.5,0.5,2,-0.40324838567692,0.40324838567692,22
1,0,1,0,310,0.5,0.5,2,0.395623563615029,0.395623563615029,23
1,0,1,0,310,0.5,0.5,2,-0.425287005484448,0.425287005484448,24
1,0,1,0,310,0.5,0.5,2,-0.391432697832738,0.391432697832738,25
0,1,0,1,310,0.5,0.5,3,0.0880557805069685,0.0880557805069685,1
1,0,1,0,310,0.5,0.5,3,0.0877425283908795,0.0877425283908795,2
1,0,1,0,310,0.5,0.5,3,0.0316397227837385,0.0316397227837385,3
1,0,1,0,310,0.56,0.56,3,-0.0428303225789075,0.0428303225789075,4
1,0,1,0,310,0.44,0.56,3,-0.0101606469905735,0.0101606469905735,5
0,1,1,0,310,0.58,0.58,3,-0.0866488416893295,0.0866488416893295,6
1,0,1,0,310,0.46,0.54,3,0.0664607337652525,0.0664607337652525,7
0,1,1,0,310,0.59,0.59,3,-0.0950342831797645,0.0950342831797645,8
1,0,1,0,310,0.74,0.74,3,0.0573027754268435,0.0573027754268435,9
1,0,1,0,310,0.76,0.76,3,0.0516326082015625,0.0516326082015625,10
0,1,1,0,310,0.74,0.74,3,-0.0443036843074595,0.0443036843074595,11
0,1,0,1,310,0.25,0.75,3,-0.069620725163707,0.069620725163707,12
0,1,1,0,310,0.76,0.76,3,-0.0247320888564825,0.0247320888564825,13
0,1,0,1,310,0.75,0.75,3,0.024098189959923,0.024098189959923,14
0,1,0,1,310,0.26,0.74,3,-0.0273200478840185,0.0273200478840185,15
1,0,1,0,310,0.75,0.75,3,0.0824549475995085,0.0824549475995085,16
1,0,1,0,310,0.75,0.75,3,-0.0170463116245455,0.0170463116245455,17
1,0,1,0,310,0.81,0.81,3,0.0700579011842005,0.0700579011842005,18
0,1,1,0,310,0.81,0.81,3,-0.0880653324755135,0.0880653324755135,19
1,0,1,0,310,0.2,0.8,3,0.096143357267364,0.096143357267364,20
1,0,1,0,310,0.83,0.83,3,0.0414429487059315,0.0414429487059315,21
0,1,1,0,310,0.8,0.8,3,-0.0566098696004885,0.0566098696004885,22
1,0,1,0,310,0.21,0.79,3,0.0140978709378075,0.0140978709378075,23
1,0,1,0,310,0.8,0.8,3,0.00689908688260549,0.00689908688260549,24
0,1,0,1,310,0.2,0.8,3,-0.0248108986620565,0.0248108986620565,25
0,1,0,1,310,0.5,0.5,4,0.378317605844089,0.378317605844089,1
1,0,1,0,310,0.5,0.5,4,0.364208996680971,0.364208996680971,2
1,0,1,0,310,0.5,0.5,4,0.41907386615825,0.41907386615825,3
1,0,1,0,310,0.5,0.5,4,-0.40224647603249,0.40224647603249,4
0,1,1,0,310,0.5,0.5,4,0.391632719361142,0.391632719361142,5
0,1,1,0,310,1,0,4,-0.375377444194692,0.375377444194692,6
0,1,1,0,310,1,1,4,0.423183398636656,0.423183398636656,7
1,0,1,0,310,1,1,4,-0.449153983291094,0.449153983291094,8
1,0,1,0,310,0.5,0.5,4,0.395280764000272,0.395280764000272,9
1,0,1,0,310,0.5,0.5,4,-0.405919980951659,0.405919980951659,10
0,1,0,1,310,0.5,0.5,4,-0.391385059559507,0.391385059559507,11
0,1,0,1,310,0.5,0.5,4,-0.432710518939883,0.432710518939883,12
1,0,1,0,310,0.5,0.5,4,0.369264609139312,0.369264609139312,13
1,0,1,0,310,0.5,0.5,4,-0.410271710499399,0.410271710499399,14
1,0,1,0,310,0.54,0.54,4,-0.404459463039474,0.404459463039474,15
1,0,1,0,310,0.56,0.56,4,0.370842816144184,0.370842816144184,16
0,1,0,1,310,0.46,0.54,4,0.44893546875228,0.44893546875228,17
1,0,1,0,310,0.5,0.5,4,-0.428008524674672,0.428008524674672,18
0,1,1,0,310,0.5,0.5,4,0.387654097631198,0.387654097631198,19
1,0,1,0,310,0.5,0.5,4,-0.390817727909378,0.390817727909378,20
1,0,1,0,310,0.5,0.5,4,-0.440454245380021,0.440454245380021,21
0,1,1,0,310,0.5,0.5,4,0.416654040166115,0.416654040166115,22
0,1,1,0,310,0.52,0.52,4,0.368947249758026,0.368947249758026,23
0,1,1,0,310,0.55,0.55,4,0.400821651156199,0.400821651156199,24
1,0,1,0,310,0.44,0.56,4,-0.40718540938903,0.40718540938903,25
1,0,1,0,310,0.5,0.5,5,-0.00160726818345053,0.00160726818345053,1
0,1,0,1,310,0.5,0.5,5,0.0689397045568265,0.0689397045568265,2
0,1,1,0,310,0.54,0.54,5,-0.0183192896415485,0.0183192896415485,3
0,1,1,0,310,0.53,0.53,5,-0.0907088462876045,0.0907088462876045,4
0,1,1,0,310,0.54,0.54,5,-0.0491320220324295,0.0491320220324295,5
0,1,1,0,310,0.59,0.59,5,-0.089906006485646,0.089906006485646,6
1,0,1,0,310,0.6,0.6,5,0.0319031332742515,0.0319031332742515,7
1,0,1,0,310,0.74,0.74,5,0.0233838247137555,0.0233838247137555,8
1,0,1,0,310,1,1,5,0.083851121506785,0.083851121506785,9
1,0,1,0,310,1,1,5,0.00882290582560649,0.00882290582560649,10
1,0,1,0,310,1,1,5,0.0999913960587455,0.0999913960587455,11
1,0,1,0,310,1,1,5,0.0535409376251805,0.0535409376251805,12
0,1,1,0,310,1,1,5,-0.0821297603038135,0.0821297603038135,13
0,1,1,0,310,1,1,5,-0.0337455624155675,0.0337455624155675,14
0,1,1,0,310,1,1,5,-0.0283943986787995,0.0283943986787995,15
0,1,1,0,310,1,1,5,-0.016370132157257,0.016370132157257,16
0,1,1,0,310,1,1,5,-0.0409087066482295,0.0409087066482295,17
0,1,1,0,310,1,1,5,-0.0846904230127945,0.0846904230127945,18
0,1,1,0,310,1,1,5,-0.0263545626310085,0.0263545626310085,19
0,1,0,1,310,1,1,5,0.0146466701654535,0.0146466701654535,20
1,0,1,0,310,1,1,5,0.0270197971195415,0.0270197971195415,21
1,0,1,0,310,1,1,5,0.0669895973815085,0.0669895973815085,22
0,1,0,1,310,1,1,5,0.00103747200038248,0.00103747200038248,23
0,1,1,0,310,1,1,5,-0.0559030670100255,0.0559030670100255,24
0,1,0,1,310,1,1,5,0.00564225046158148,0.00564225046158148,25
0,1,0,1,310,0.5,0.5,6,-0.0372282930257465,0.0372282930257465,1
1,0,1,0,310,0.5,0.5,6,-0.0735258091684125,0.0735258091684125,2
0,1,0,1,310,0.5,0.5,6,0.0970616591654255,0.0970616591654255,3
0,1,1,0,310,0.5,0.5,6,0.0234168827676205,0.0234168827676205,4
1,0,1,0,310,0.47,0.53,6,-0.0822910674443955,0.0822910674443955,5
0,1,0,1,310,0.52,0.52,6,0.00925710206310251,0.00925710206310251,6
0,1,1,0,310,0.5,0.5,6,-0.0237596037892225,0.0237596037892225,7
0,1,1,0,310,0.47,0.53,6,0.081103910284301,0.081103910284301,8
0,1,0,1,310,0.54,0.54,6,0.054934757956409,0.054934757956409,9
1,0,1,0,310,0.53,0.53,6,-0.0865249130430365,0.0865249130430365,10
1,0,1,0,310,0.47,0.47,6,-0.0207851292191815,0.0207851292191815,11
1,0,1,0,310,0.55,0.45,6,-0.0275143108728985,0.0275143108728985,12
0,1,0,1,310,0.45,0.45,6,0.00311755485042647,0.00311755485042647,13
1,0,1,0,310,0.56,0.44,6,-0.0286242716652275,0.0286242716652275,14
0,1,0,1,310,0.43,0.43,6,0.055212587304784,0.055212587304784,15
1,0,1,0,310,0.45,0.45,6,-0.0219556452626565,0.0219556452626565,16
1,0,1,0,310,0.46,0.46,6,-0.0497307087230385,0.0497307087230385,17
1,0,1,0,310,0.47,0.47,6,-0.034512700099961,0.034512700099961,18
0,1,0,1,310,0.5,0.5,6,0.00566628172907552,0.00566628172907552,19
0,1,0,1,310,0.5,0.5,6,0.0811999249730095,0.0811999249730095,20
1,0,1,0,310,0.5,0.5,6,0.0373669459933745,0.0373669459933745,21
1,0,1,0,310,0.53,0.53,6,0.0319267124775865,0.0319267124775865,22
1,0,1,0,310,0.5,0.5,6,0.0811791510208695,0.0811791510208695,23
0,1,1,0,310,0.53,0.53,6,-0.0070516532476145,0.0070516532476145,24
0,1,0,1,310,0.45,0.55,6,-0.0250444530724685,0.0250444530724685,25
0,1,0,1,310,0.5,0.5,7,-0.0292375333797605,0.0292375333797605,1
1,0,1,0,310,0.5,0.5,7,-0.0113700720192745,0.0113700720192745,2
0,1,1,0,310,0.52,0.52,7,0.0774766751371025,0.0774766751371025,3
0,1,1,0,310,0.56,0.56,7,0.0872234342607405,0.0872234342607405,4
1,0,1,0,310,0.63,0.63,7,-0.0344977886091945,0.0344977886091945,5
0,1,1,0,310,0.74,0.74,7,0.0706006741314695,0.0706006741314695,6
1,0,1,0,310,0.86,0.86,7,-0.095110081155146,0.095110081155146,7
1,0,1,0,310,1,1,7,-0.00886045315253853,0.00886045315253853,8
1,0,1,0,310,1,1,7,0.018997178480653,0.018997178480653,9
1,0,1,0,310,1,1,7,0.00455846573964352,0.00455846573964352,10
1,0,1,0,310,1,1,7,-0.0108187094666685,0.0108187094666685,11
1,0,1,0,310,1,1,7,-0.0364348375535305,0.0364348375535305,12
1,0,1,0,310,1,1,7,0.0155207798489475,0.0155207798489475,13
1,0,1,0,310,1,1,7,0.0100691510726475,0.0100691510726475,14
1,0,1,0,310,1,1,7,-0.0772781846885215,0.0772781846885215,15
1,0,1,0,310,1,1,7,-0.061314615565635,0.061314615565635,16
1,0,1,0,310,1,1,7,-0.0357113600842705,0.0357113600842705,17
0,1,1,0,310,1,1,7,0.0842526324186595,0.0842526324186595,18
0,1,1,0,310,1,1,7,0.0421590339782795,0.0421590339782795,19
1,0,1,0,310,1,1,7,-0.0877278251965485,0.0877278251965485,20
1,0,1,0,310,1,1,7,-0.0907967759746045,0.0907967759746045,21
0,1,1,0,310,1,1,7,0.0601986834310245,0.0601986834310245,22
1,0,1,0,310,1,1,7,-0.0465485212740395,0.0465485212740395,23
0,1,1,0,310,1,1,7,0.090116989076547,0.090116989076547,24
0,1,1,0,310,1,1,7,0.0315257697748925,0.0315257697748925,25
0,1,1,0,310,0.5,0.5,8,0.0801613938946975,0.0801613938946975,1
0,1,1,0,310,0.54,0.54,8,0.0266899579600625,0.0266899579600625,2
0,1,1,0,310,0.58,0.58,8,0.0952999768114035,0.0952999768114035,3
0,1,1,0,310,0.62,0.62,8,0.0904571451344795,0.0904571451344795,4
0,1,1,0,310,0.61,0.61,8,0.0783110005839005,0.0783110005839005,5
1,0,1,0,310,0.77,0.77,8,-0.0945259793698875,0.0945259793698875,6
0,1,1,0,310,1,1,8,0.0999398139135315,0.0999398139135315,7
1,0,1,0,310,1,1,8,-0.0847878475129755,0.0847878475129755,8
1,0,1,0,310,1,1,8,-0.0547601620212075,0.0547601620212075,9
1,0,1,0,310,1,1,8,-0.0815697374725795,0.0815697374725795,10
0,1,1,0,310,1,1,8,0.0083511148402575,0.0083511148402575,11
1,0,1,0,310,1,1,8,-0.091699526484927,0.091699526484927,12
1,0,1,0,310,1,1,8,-0.0524289193753945,0.0524289193753945,13
0,1,1,0,310,1,1,8,0.0416162732287265,0.0416162732287265,14
1,0,1,0,310,1,1,8,-0.0815623732074905,0.0815623732074905,15
0,1,1,0,310,1,1,8,0.0225787459159575,0.0225787459159575,16
0,1,1,0,310,1,1,8,0.0226804515786485,0.0226804515786485,17
0,1,1,0,310,1,1,8,0.0277848275793035,0.0277848275793035,18
1,0,1,0,310,1,1,8,-0.026733639527602,0.026733639527602,19
1,0,1,0,310,1,1,8,-0.0422664590465545,0.0422664590465545,20
0,1,1,0,310,1,1,8,0.039162079059089,0.039162079059089,21
1,0,1,0,310,1,1,8,-0.0962874413445275,0.0962874413445275,22
1,0,1,0,310,1,1,8,-0.0699736818150145,0.0699736818150145,23
1,0,1,0,310,1,1,8,-0.0496683028748065,0.0496683028748065,24
0,1,1,0,310,1,1,8,0.0841669691465785,0.0841669691465785,25
0,1,1,0,310,0.5,0.5,9,-0.0994168559218445,0.0994168559218445,1
0,1,1,0,310,0.52,0.52,9,-0.0956573503507905,0.0956573503507905,2
1,0,1,0,310,0.54,0.54,9,0.0632878024319515,0.0632878024319515,3
1,0,1,0,310,0.58,0.58,9,0.0363661998884845,0.0363661998884845,4
1,0,1,0,310,0.58,0.58,9,-0.00296616519538048,0.00296616519538048,5
1,0,1,0,310,0.57,0.57,9,-0.0239613603873125,0.0239613603873125,6
0,1,1,0,310,0.66,0.66,9,-0.0585314593786325,0.0585314593786325,7
0,1,1,0,310,0.77,0.77,9,-0.0716647043806045,0.0716647043806045,8
0,1,1,0,310,0.78,0.78,9,-0.0873697279507825,0.0873697279507825,9
1,0,1,0,310,0.82,0.82,9,0.0148213064847025,0.0148213064847025,10
1,0,1,0,310,1,1,9,0.0604349925682115,0.0604349925682115,11
0,1,1,0,310,1,1,9,-0.0514599828506845,0.0514599828506845,12
1,0,1,0,310,1,1,9,0.0148612112269805,0.0148612112269805,13
1,0,1,0,310,1,1,9,0.0386768367743935,0.0386768367743935,14
1,0,1,0,310,1,1,9,0.0514653417646065,0.0514653417646065,15
1,0,1,0,310,1,1,9,0.00729020770719851,0.00729020770719851,16
0,1,1,0,310,1,1,9,-0.0152626480199915,0.0152626480199915,17
0,1,1,0,310,1,1,9,-0.0950899150765565,0.0950899150765565,18
0,1,1,0,310,1,1,9,-0.0923978832064995,0.0923978832064995,19
0,1,1,0,310,1,1,9,-0.0827818607933555,0.0827818607933555,20
1,0,1,0,310,1,1,9,0.0687718100577285,0.0687718100577285,21
1,0,1,0,310,1,1,9,0.0907360727118175,0.0907360727118175,22
1,0,1,0,310,1,1,9,0.0596489638536055,0.0596489638536055,23
1,0,1,0,310,1,1,9,0.0895923207339825,0.0895923207339825,24
0,1,0,1,310,0,1,9,-0.0181748628076085,0.0181748628076085,25
1,0,1,0,310,0.5,0.5,10,-0.377661776383912,0.377661776383912,1
1,0,1,0,310,0.5,0.5,10,-0.388357333447521,0.388357333447521,2
1,0,1,0,310,0.5,0.5,10,-0.387607529976206,0.387607529976206,3
0,1,0,1,310,0.5,0.5,10,0.403663069526194,0.403663069526194,4
1,0,1,0,310,0.5,0.5,10,-0.403423185558181,0.403423185558181,5
1,0,1,0,310,0.57,0.57,10,-0.362314437416018,0.362314437416018,6
0,1,1,0,310,0.57,0.57,10,0.435181466365934,0.435181466365934,7
1,0,1,0,310,0.6,0.6,10,-0.393892017482009,0.393892017482009,8
0,1,0,1,310,0.39,0.61,10,0.437523564218497,0.437523564218497,9
1,0,1,0,310,0.75,0.75,10,-0.438068932986323,0.438068932986323,10
1,0,1,0,310,0.75,0.75,10,-0.356044375243999,0.356044375243999,11
0,1,1,0,310,0.74,0.74,10,0.38431300790304,0.38431300790304,12
0,1,1,0,310,0.74,0.74,10,0.386983060556845,0.386983060556845,13
0,1,1,0,310,0.74,0.74,10,0.444598722240763,0.444598722240763,14
0,1,0,1,310,0.24,0.76,10,0.42477557751949,0.42477557751949,15
0,1,1,0,310,0.84,0.84,10,0.373228972694718,0.373228972694718,16
0,1,0,1,310,0.17,0.83,10,0.391473685867055,0.391473685867055,17
0,1,1,0,310,0.84,0.84,10,0.372523944496429,0.372523944496429,18
0,1,1,0,310,0.83,0.83,10,0.408671614793699,0.408671614793699,19
1,0,1,0,310,0.82,0.82,10,-0.3744243212562,0.3744243212562,20
1,0,1,0,310,0.19,0.81,10,-0.38060419676234,0.38060419676234,21
1,0,1,0,310,0.82,0.82,10,-0.407320056962586,0.407320056962586,22
0,1,1,0,310,0.83,0.83,10,0.363503625353471,0.363503625353471,23
0,1,1,0,310,0.84,0.84,10,0.397623672626202,0.397623672626202,24
1,0,1,0,310,0.18,0.82,10,-0.394153084347475,0.394153084347475,25
0,1,0,1,310,0.5,0.5,11,-0.0911192567465385,0.0911192567465385,1
0,1,0,1,310,0.5,0.5,11,0.0410469881847645,0.0410469881847645,2
0,1,1,0,310,0.5,0.5,11,-0.0610960351214565,0.0610960351214565,3
1,0,1,0,310,0.5,0.5,11,0.0759550784244265,0.0759550784244265,4
1,0,1,0,310,0.5,0.5,11,0.0161693755794445,0.0161693755794445,5
0,1,1,0,310,0.5,0.5,11,0.0946302306528215,0.0946302306528215,6
0,1,0,1,310,0.5,0.5,11,-0.0521287365975515,0.0521287365975515,7
0,1,1,0,310,0.5,0.5,11,-0.0210411636657185,0.0210411636657185,8
1,0,1,0,310,0.5,0.5,11,-0.0331158765016515,0.0331158765016515,9
0,1,1,0,310,0.5,0.5,11,0.0736761226726745,0.0736761226726745,10
1,0,1,0,310,0.5,0.5,11,0.0522826859004905,0.0522826859004905,11
0,1,0,1,310,0.5,0.5,11,-0.04784409120632,0.04784409120632,12
0,1,0,1,310,0.5,0.5,11,0.0128414646047235,0.0128414646047235,13
0,1,1,0,310,0.5,0.5,11,0.0212514349834525,0.0212514349834525,14
1,0,1,0,310,0.5,0.5,11,-0.000686944624367025,0.000686944624367025,15
1,0,1,0,310,0.54,0.54,11,-0.0524649656416945,0.0524649656416945,16
1,0,1,0,310,0.59,0.59,11,-0.0304586266379125,0.0304586266379125,17
1,0,1,0,310,0.41,0.59,11,-0.0758732680948065,0.0758732680948065,18
1,0,1,0,310,0.59,0.59,11,-0.00878694773342151,0.00878694773342151,19
0,1,1,0,310,0.38,0.62,11,-0.0170424222892185,0.0170424222892185,20
1,0,1,0,310,0.64,0.64,11,-0.0584234912090345,0.0584234912090345,21
0,1,0,1,310,0.34,0.66,11,0.0339005936391515,0.0339005936391515,22
0,1,1,0,310,0.66,0.66,11,0.0698482818161835,0.0698482818161835,23
0,1,1,0,310,0.65,0.65,11,0.0689673463131505,0.0689673463131505,24
0,1,1,0,310,0.69,0.69,11,0.0268087181671775,0.0268087181671775,25
1,0,1,0,310,0.5,0.5,12,0.077254559593927,0.077254559593927,1
0,1,0,1,310,0.5,0.5,12,0.0617354715170645,0.0617354715170645,2
1,0,1,0,310,0.5,0.5,12,-0.0606477588672145,0.0606477588672145,3
1,0,1,0,310,0.5,0.5,12,0.00336006815439852,0.00336006815439852,4
1,0,1,0,310,0.5,0.5,12,-0.0497845897140095,0.0497845897140095,5
0,1,0,1,310,0.5,0.5,12,-0.0891676476377215,0.0891676476377215,6
0,1,1,0,310,0.5,0.5,12,-0.0428897138208885,0.0428897138208885,7
1,0,1,0,310,0.5,0.5,12,0.0189386096759365,0.0189386096759365,8
1,0,1,0,310,0.5,0.5,12,0.0891775044618675,0.0891775044618675,9
1,0,1,0,310,0.5,0.5,12,-0.0785851492134045,0.0785851492134045,10
0,1,0,1,310,0.5,0.5,12,0.0369477218044885,0.0369477218044885,11
1,0,1,0,310,0.5,0.5,12,-0.0614647383390225,0.0614647383390225,12
0,1,1,0,310,0.56,0.56,12,0.039686385991939,0.039686385991939,13
1,0,1,0,310,0.56,0.56,12,-0.0212243222360875,0.0212243222360875,14
1,0,1,0,310,0.61,0.61,12,-0.014642960266528,0.014642960266528,15
0,1,0,1,310,0.4,0.6,12,0.0986035339194565,0.0986035339194565,16
0,1,1,0,310,0.63,0.63,12,0.0992973547830455,0.0992973547830455,17
1,0,1,0,310,0.63,0.63,12,-0.0973555205109085,0.0973555205109085,18
0,1,1,0,310,0.69,0.69,12,0.0430433820361945,0.0430433820361945,19
0,1,1,0,310,0.68,0.68,12,0.0180002007112025,0.0180002007112025,20
1,0,1,0,310,0.32,0.68,12,-0.00164490063076853,0.00164490063076853,21
1,0,1,0,310,0.68,0.68,12,-0.0525852122932005,0.0525852122932005,22
0,1,1,0,310,0.67,0.67,12,0.0888366506324955,0.0888366506324955,23
1,0,1,0,310,0.28,0.72,12,-0.0952862908082595,0.0952862908082595,24
NaN,NaN,NaN,NaN,310,NaN,NaN,12,NaN,NaN,25
0,1,1,0,311,0.8,0.8,1,-0.0710945762527625,0.0710945762527625,1
1,0,1,0,311,0.85,0.85,1,-0.0119292807585635,0.0119292807585635,2
1,0,1,0,311,1,1,1,0.0974940337758365,0.0974940337758365,3
0,1,1,0,311,0.74,0.74,1,-0.0709276756942155,0.0709276756942155,4
1,0,1,0,311,0.76,0.76,1,0.0946054727671445,0.0946054727671445,5
1,0,1,0,311,0.77,0.77,1,0.0624034900038045,0.0624034900038045,6
