chose_left,chose_right,subjID,q_reward,mu,blocks,contrast_difference,abs_condiff,trial,reward
0.0,1.0,139,0.97,0.97,12,0.5399871061972217,0.0016364140796175,22,0.0
1.0,0.0,139,0.96,0.96,12,-0.5683579450063136,0.031930083841876,23,1.0
1.0,0.0,139,0.97,0.97,12,0.2457809516380005,0.0781410263139905,24,1.0
,,139,,,12,-0.829305070012464,,25,
0.0,1.0,143,1.0,1.0,1,-0.8966365576627846,0.0830800095809185,1,1.0
1.0,0.0,143,1.0,1.0,1,0.0627092631362959,0.0660234555210825,2,1.0
0.0,1.0,143,1.0,1.0,1,0.081270243220213,0.0644367712841865,3,0.0
0.0,1.0,143,1.0,1.0,1,0.2748598029964131,0.0756948566164385,4,0.0
0.0,1.0,143,1.0,1.0,1,0.4521826674453231,0.0779005126269075,5,0.0
1.0,0.0,143,0.76,0.76,1,0.9517041589250692,0.0410522155340865,6,1.0
1.0,0.0,143,1.0,1.0,1,0.0326006966023906,0.0566519707680775,7,1.0
0.0,1.0,143,1.0,1.0,1,-0.354087054117508,0.0863940375500275,8,0.0
0.0,1.0,143,1.0,1.0,1,0.5903723895374073,0.0843751957559755,9,0.0
1.0,0.0,143,1.0,1.0,1,-0.4583354974758515,0.0244856146873565,10,1.0
1.0,0.0,143,1.0,1.0,1,-0.1220571585887277,0.047443460558188,11,1.0
1.0,0.0,143,1.0,1.0,1,-0.8430872373154681,0.0616327805119135,12,1.0
0.0,1.0,143,1.0,1.0,1,-0.949298513169085,0.0479966118197565,13,0.0
0.0,1.0,143,1.0,1.0,1,0.92529682935585,0.0831688022267975,14,0.0
