chose_left,chose_right,subjID,q_reward,mu,blocks,contrast_difference,abs_condiff,trial,reward
1.0,0.0,267,0.56,0.56,5,0.8726398592185627,0.0737435072188325,12,1.0
1.0,0.0,267,0.44,0.56,5,0.3381814421752807,0.0567356562239755,13,1.0
0.0,1.0,267,0.5,0.5,5,-0.7911968132407887,0.09897920864566,14,1.0
0.0,1.0,267,0.53,0.53,5,0.3541444931053963,0.0051901056859725,15,0.0
1.0,0.0,267,0.57,0.57,5,-0.9037615200713243,0.0584441113154685,16,1.0
0.0,1.0,267,0.6,0.6,5,-0.06554412469588478,0.0792086920667235,17,0.0
0.0,1.0,267,0.63,0.63,5,0.2853215255322237,0.0355942008892215,18,0.0
1.0,0.0,267,0.66,0.66,5,-0.5373279603297159,0.0820998700316575,19,1.0
0.0,1.0,267,0.37,0.63,5,-0.2735065008489428,0.0227850353622395,20,1.0
1.0,0.0,267,0.38,0.62,5,-0.8576286453472179,0.0320210744847485,21,1.0
0.0,1.0,267,0.66,0.66,5,0.24937585086248992,0.0425985721917035,22,0.0
1.0,0.0,267,0.69,0.69,5,-0.12183065337394172,0.0859475627099905,23,1.0
1.0,0.0,267,0.67,0.67,5,-0.4523068766444214,0.0149672080131145,24,1.0
0.0,1.0,267,0.35,0.65,5,0.7264897972660831,0.0635153215755815,25,1.0
0.0,1.0,267,0.6,0.6,6,-0.6846348658456507,0.400956106746789,1,1.0
0.0,1.0,267,0.6,0.6,6,-0.8410213392226391,0.406738189916484,2,0.0
0.0,1.0,267,0.45,0.55,6,-0.18508902708168828,0.411353200005134,3,1.0
0.0,1.0,267,0.62,0.62,6,0.6477677545226721,0.435705123435796,4,0.0
0.0,1.0,267,0.62,0.62,6,0.7553553620649738,0.362720851921635,5,0.0
1.0,0.0,267,0.38,0.62,6,-0.9852908184666962,0.371172437712975,6,1.0
1.0,0.0,267,0.63,0.63,6,-0.7598384992438343,0.389836925857367,7,1.0
0.0,1.0,267,0.65,0.65,6,0.07391365817443107,0.406284384557507,8,0.0
1.0,0.0,267,0.67,0.67,6,-0.7846575512496821,0.379883096159621,9,1.0
1.0,0.0,267,0.26,0.74,6,-0.5135701078212092,0.430117081778154,10,1.0
0.0,1.0,267,0.32,0.68,6,0.5828009875031954,0.373460838086364,11,1.0
1.0,0.0,267,0.69,0.69,6,-0.5761241612771852,0.381689028440187,12,1.0
1.0,0.0,267,0.75,0.75,6,-0.6001674092142728,0.353010148804605,13,1.0
0.0,1.0,267,0.78,0.78,6,-0.39237679714814444,0.434354096713904,14,0.0
1.0,0.0,267,,,6,0.17402842262370877,0.441015646174694,15,1.0
0.0,1.0,267,0.82,0.82,6,-0.5726264352059551,0.420841854267788,16,1.0
1.0,0.0,267,0.37,0.63,6,-0.03409123998387953,0.375686976198956,17,1.0
1.0,0.0,267,0.67,0.67,6,-0.5746570087243932,0.387744515037668,18,1.0
0.0,1.0,267,0.66,0.66,6,-0.9878909137572205,0.370246888078527,19,0.0
0.0,1.0,267,0.71,0.71,6,-0.2429090589491938,0.44003280750211,20,0.0
0.0,1.0,267,0.3,0.7,6,0.9095686665277278,0.374389361392471,21,1.0
1.0,0.0,267,0.76,0.76,6,-0.3883203397817103,0.417833524462757,22,1.0
0.0,1.0,267,0.76,0.76,6,0.5351636490649587,0.4069894789638,23,0.0
1.0,0.0,267,0.21,0.79,6,-0.4349177777740574,0.378542197742296,24,1.0
0.0,1.0,267,0.21,0.79,6,0.5982410587758606,0.416473512796885,25,1.0
1.0,0.0,267,0.5,0.5,7,-0.6081752131653839,0.419133269145471,1,1.0
0.0,1.0,267,0.5,0.5,7,-0.4785437363501701,0.373081606296502,2,1.0
1.0,0.0,267,0.56,0.56,7,-0.22519432310398946,0.445210116743928,3,1.0
0.0,1.0,267,0.5,0.5,7,-0.9415409312549998,0.356891204740163,4,0.0
0.0,1.0,267,0.5,0.5,7,-0.32236061664030524,0.356138240438019,5,0.0
1.0,0.0,267,0.55,0.55,7,-0.6584078566242835,0.441713524383538,6,1.0
1.0,0.0,267,0.58,0.58,7,0.045422972281463636,0.364105352824076,7,1.0
0.0,1.0,267,0.65,0.65,7,0.8093229762285767,0.432358945720591,8,1.0
0.0,1.0,267,0.44,0.56,7,0.22252921170850448,0.436909626018356,9,1.0
1.0,0.0,267,0.59,0.59,7,0.5379966293001346,0.36981529900485,10,1.0
1.0,0.0,267,0.44,0.56,7,0.13967593844396786,0.411193353665188,11,1.0
0.0,1.0,267,0.58,0.58,7,0.964205372312466,0.408202615142084,12,0.0
1.0,0.0,267,0.54,0.54,7,0.060597234237913744,0.368497548670905,13,1.0
1.0,0.0,267,0.58,0.58,7,0.8853900971615001,0.441483290091238,14,1.0
1.0,0.0,267,0.43,0.57,7,0.717763827861343,0.370988085968787,15,1.0
0.0,1.0,267,0.5,0.5,7,0.46704190001698254,0.413816451497783,16,1.0
0.0,1.0,267,0.61,0.61,7,0.32124733364310143,0.350864391549436,17,0.0
0.0,1.0,267,0.44,0.56,7,-0.11764819534161686,0.365982264723187,18,1.0
1.0,0.0,267,0.59,0.59,7,-0.5032058703140361,0.41258984258869,19,1.0
1.0,0.0,267,0.59,0.59,7,0.25829330660265915,0.360824399283392,20,1.0
1.0,0.0,267,0.45,0.55,7,-0.28497275271798306,0.42080030158592,21,1.0
0.0,1.0,267,0.5,0.5,7,0.3422152807901335,0.435772979418706,22,1.0
1.0,0.0,267,0.43,0.57,7,-0.44339848949388294,0.417888892741541,23,1.0
1.0,0.0,267,0.37,0.63,7,0.33861057529325866,0.388382349641362,24,1.0
1.0,0.0,267,0.63,0.63,7,0.04300550976945039,0.407127942595981,25,1.0
1.0,0.0,267,0.42,0.42,8,-0.6608469292867103,0.0653627121152715,1,1.0
0.0,1.0,267,,,8,0.03592582550654022,0.0653510302070685,2,0.0
1.0,0.0,267,0.66,0.66,8,0.6240929928226282,0.0558440976343415,3,1.0
0.0,1.0,267,0.76,0.76,8,-0.6287732398162786,0.0334349097600325,4,0.0
1.0,0.0,267,0.79,0.79,8,-0.26151791761664156,0.0918899394399065,5,1.0
1.0,0.0,267,0.83,0.83,8,0.2734834576576881,0.065738963015322,6,1.0
0.0,1.0,267,0.84,0.84,8,0.6202646774892997,0.0778721751725675,7,0.0
1.0,0.0,267,0.91,0.91,8,-0.25490985659035825,0.0209310489463005,8,1.0
1.0,0.0,267,0.82,0.82,8,-0.8879104377235674,0.0017642740954824,9,1.0
0.0,1.0,267,0.82,0.82,8,0.3203395386074146,0.0410345394110885,10,0.0
1.0,0.0,267,0.82,0.82,8,0.2701200276444309,0.0443271173605065,11,1.0
0.0,1.0,267,0.83,0.83,8,0.5721357239114153,0.045229024638066,12,0.0
1.0,0.0,267,0.76,0.76,8,-0.9218804707266437,0.0025496719306845,13,1.0
1.0,0.0,267,0.83,0.83,8,-0.11597512799899512,0.0707262605546335,14,1.0
1.0,0.0,267,0.83,0.83,8,0.922995245302479,0.0113168038687205,15,1.0
1.0,0.0,267,0.87,0.87,8,-0.5926367401306423,0.085651307678854,16,1.0
0.0,1.0,267,0.91,0.91,8,-0.5673041591672787,0.0495019164411285,17,0.0
1.0,0.0,267,0.94,0.94,8,0.04746381469331018,0.0992712216510555,18,1.0
1.0,0.0,267,0.9,0.9,8,0.49021739910247697,0.0887029217352225,19,1.0
0.0,1.0,267,0.94,0.94,8,0.448793679831335,0.0217621783492595,20,0.0
0.0,1.0,267,0.91,0.91,8,0.08307742569850185,0.0407429845568795,21,0.0
1.0,0.0,267,0.95,0.95,8,0.996097769256789,0.0890950171244625,22,1.0
1.0,0.0,267,0.96,0.96,8,0.5784262802702211,0.0069784567914645,23,1.0
0.0,1.0,267,0.94,0.94,8,0.10412803778134028,0.0939839603992425,24,0.0
1.0,0.0,267,0.97,0.97,8,-0.10699673756943451,0.065329035814974,25,1.0
0.0,1.0,267,0.55,0.55,9,-0.40549839563579493,0.0418332063719575,1,1.0
1.0,0.0,267,0.5,0.5,9,-0.26950045431466974,0.0553085838912705,2,1.0
0.0,1.0,267,0.5,0.5,9,-0.3008403583351986,0.0369816150598025,3,1.0
1.0,0.0,267,0.59,0.59,9,-0.2517316014689708,0.0347325747747985,4,1.0
0.0,1.0,267,0.69,0.69,9,0.4417473674495833,0.0197136735452865,5,1.0
1.0,0.0,267,0.5,0.5,9,0.6238145298485422,0.0753468434095575,6,1.0
0.0,1.0,267,0.55,0.45,9,0.8719897782377619,0.0835109692362535,7,0.0
1.0,0.0,267,0.5,0.5,9,-0.9522886351707951,0.0197540860753085,8,1.0
1.0,0.0,267,0.5,0.5,9,-0.4167654784170607,0.0355493815451845,9,1.0
1.0,0.0,267,0.55,0.55,9,0.40879079348111746,0.0727367142053725,10,1.0
0.0,1.0,267,0.56,0.56,9,0.47057531540779984,0.0490170420209135,11,0.0
1.0,0.0,267,0.41,0.59,9,0.7580891955839204,0.049987086286493,12,1.0
1.0,0.0,267,0.59,0.59,9,-0.5960831843144201,0.0940797573733755,13,1.0
1.0,0.0,267,0.61,0.61,9,-0.951931288437528,0.0216430749874825,14,1.0
0.0,1.0,267,0.43,0.57,9,0.7179553942208838,0.0080240824832505,15,1.0
0.0,1.0,267,0.58,0.58,9,-0.13715161165874346,0.0170335765706385,16,0.0
0.0,1.0,267,0.63,0.63,9,-0.8010329430625178,0.0719677511219525,17,0.0
0.0,1.0,267,0.59,0.59,9,0.7106637320566038,0.0107853356857675,18,0.0
1.0,0.0,267,0.43,0.57,9,-0.23007417730704116,0.0723669183852945,19,1.0
0.0,1.0,267,0.43,0.57,9,-0.07398975230277616,0.0782208154500495,20,1.0
1.0,0.0,267,0.62,0.62,9,0.7798908872498826,0.0235558593089995,21,1.0
0.0,1.0,267,0.58,0.58,9,0.8973857886483778,0.0776818060633875,22,1.0
0.0,1.0,267,0.43,0.57,9,0.3822444078289131,0.0272146970391165,23,1.0
1.0,0.0,267,0.58,0.58,9,0.5330690450450435,0.0642467480592355,24,1.0
1.0,0.0,267,0.4,0.6,9,-0.5576354948992914,0.0271223945375835,25,1.0
0.0,1.0,267,0.56,0.56,10,-0.8583589803928524,0.439638092967178,1,0.0
0.0,1.0,267,0.5,0.5,10,0.018647357808032616,0.394774445974139,2,1.0
0.0,1.0,267,0.56,0.56,10,-0.9422853267972664,0.381868598165504,3,0.0
1.0,0.0,267,0.59,0.59,10,-0.951862515500802,0.394423572099818,4,1.0
0.0,1.0,267,0.62,0.62,10,-0.17009380726744006,0.405769256553214,5,0.0
1.0,0.0,267,0.39,0.61,10,0.2645978517117822,0.363980139944835,6,1.0
1.0,0.0,267,0.62,0.62,10,0.9296295150207359,0.416323542372432,7,1.0
0.0,1.0,267,0.63,0.63,10,-0.30402652018503473,0.432351521813402,8,0.0
1.0,0.0,267,0.67,0.67,10,-0.928260687809028,0.388079224788096,9,1.0
0.0,1.0,267,0.35,0.65,10,-0.22909223075457397,0.439968283940875,10,1.0
0.0,1.0,267,0.66,0.66,10,-0.4771619117989656,0.365823713706047,11,0.0
1.0,0.0,267,0.38,0.62,10,-0.15141190990122633,0.44842657098399,12,1.0
1.0,0.0,267,0.69,0.69,10,-0.881622857439385,0.403574522102209,13,1.0
1.0,0.0,267,0.69,0.69,10,0.8641327683181748,0.373564080081362,14,1.0
1.0,0.0,267,0.32,0.68,10,0.1151318305235236,0.386927317641057,15,1.0
0.0,1.0,267,0.75,0.75,10,-0.8581439528161237,0.392114432100631,16,0.0
1.0,0.0,267,0.77,0.77,10,-0.24619961294886195,0.430582629245698,17,1.0
1.0,0.0,267,0.33,0.67,10,0.41987564518564047,0.432905723999415,18,1.0
0.0,1.0,267,0.39,0.61,10,0.5873706330927089,0.40543124254719,19,1.0
0.0,1.0,267,0.64,0.64,10,0.800077004934413,0.413554823612246,20,0.0
0.0,1.0,267,0.39,0.61,10,0.7193094886146152,0.401521316163264,21,1.0
1.0,0.0,267,0.64,0.64,10,-0.7973570871331668,0.393328308479946,22,1.0
1.0,0.0,267,0.31,0.69,10,-0.08930882741986657,0.417028674916494,23,1.0
0.0,1.0,267,0.28,0.72,10,-0.24325767607953241,0.378009992467687,24,1.0
1.0,0.0,267,0.27,0.73,10,0.5382635822346418,0.438084051672732,25,1.0
1.0,0.0,267,0.54,0.54,11,0.8088692601300405,0.084559122718756,1,1.0
0.0,1.0,267,0.56,0.56,11,0.9788327105888863,0.0600096830751895,2,0.0
0.0,1.0,267,0.5,0.5,11,-0.6977142028472718,0.0826743296226675,3,1.0
1.0,0.0,267,0.5,0.5,11,0.35447481525248126,0.0391923568414765,4,1.0
1.0,0.0,267,0.55,0.55,11,-0.4323141669403763,0.0963337152532295,5,1.0
0.0,1.0,267,0.6,0.6,11,0.7793553146530356,0.0726956744128575,6,0.0
1.0,0.0,267,0.57,0.57,11,-0.48123874314940407,0.0806653924655565,7,1.0
1.0,0.0,267,0.64,0.64,11,0.7388016837584752,0.0918671843799025,8,1.0
1.0,0.0,267,0.5,0.5,11,-0.010350640824148494,0.099287618905598,9,1.0
0.0,1.0,267,0.47,0.47,11,0.4902612998730036,0.0108873612647805,10,0.0
1.0,0.0,267,0.61,0.61,11,-0.9344842428770899,0.0058720956101085,11,1.0
1.0,0.0,267,0.65,0.65,11,-0.3757640516571483,0.0467752887209595,12,1.0
1.0,0.0,267,0.4,0.6,11,0.8615770674103185,0.0972174704232635,13,1.0
1.0,0.0,267,0.61,0.61,11,0.29035023574854435,0.0800351532054775,14,1.0
1.0,0.0,267,0.66,0.66,11,-0.06904487829101558,0.0615536768717765,15,1.0
1.0,0.0,267,0.42,0.58,11,0.5059258034573815,0.0375902914112905,16,1.0
0.0,1.0,267,0.5,0.5,11,-0.029040730042837692,0.0384407594683655,17,1.0
0.0,1.0,267,0.57,0.57,11,-0.8315604198496835,0.0243234129580205,18,0.0
1.0,0.0,267,0.6,0.6,11,-0.6670438299469037,0.0856849852699635,19,1.0
0.0,1.0,267,0.57,0.57,11,0.8814143936027614,0.0050632129466725,20,0.0
0.0,1.0,267,0.63,0.63,11,-0.20493448039254658,0.0865272040393655,21,0.0
1.0,0.0,267,0.61,0.61,11,-0.24190336867373974,0.0832678796895075,22,1.0
0.0,1.0,267,0.45,0.55,11,0.0267125137591413,0.0330159978858995,23,1.0
0.0,1.0,267,0.52,0.52,11,0.3962366710303473,0.0098031926566274,24,0.0
0.0,1.0,267,0.51,0.49,11,-0.8734613470286943,0.0050850183050685,25,1.0
0.0,1.0,267,0.53,0.53,12,0.03893226440365116,0.027088986174318,1,0.0
0.0,1.0,267,0.55,0.55,12,0.19424144739275073,0.0484691412375965,2,0.0
0.0,1.0,267,0.6,0.6,12,-0.2843114916204672,0.0960151171547965,3,0.0
1.0,0.0,267,0.67,0.67,12,-0.7307273536835637,0.0733644151144445,4,1.0
1.0,0.0,267,0.74,0.74,12,0.14684081818177552,0.0890038170957725,5,1.0
0.0,1.0,267,0.74,0.74,12,-0.6520107000850996,0.0052472631169425,6,0.0
0.0,1.0,267,0.74,0.74,12,-0.5089838991801772,0.0942119583673235,7,0.0
0.0,1.0,267,0.76,0.76,12,0.5666127654501647,0.092259038259905,8,0.0
0.0,1.0,267,0.83,0.83,12,0.1582046574038689,0.0956561555098945,9,0.0
0.0,1.0,267,0.86,0.86,12,0.13351688120595062,0.0528648689204355,10,0.0
1.0,0.0,267,0.85,0.85,12,-0.6090255817946371,0.0343215363290235,11,1.0
1.0,0.0,267,0.91,0.91,12,-0.860869302669911,0.0093049194963054,12,1.0
0.0,1.0,267,0.78,0.78,12,0.5255376181491047,0.0002490789014645,13,1.0
1.0,0.0,267,0.88,0.88,12,-0.6470759862093105,0.0597650594802905,14,1.0
0.0,1.0,267,0.84,0.84,12,-0.2582066870733897,0.0037380405609064,15,0.0
0.0,1.0,267,0.8,0.8,12,0.3505798192559133,0.0310838118666175,16,0.0
1.0,0.0,267,0.9,0.9,12,-0.18132035364734755,0.0267922760257305,17,1.0
0.0,1.0,267,0.86,0.86,12,-0.06549034413101729,0.0744163428657855,18,0.0
1.0,0.0,267,0.85,0.85,12,-0.5180864508359755,0.0890175092053295,19,1.0
1.0,0.0,267,0.87,0.87,12,-0.908722639133793,0.0202528305942385,20,1.0
1.0,0.0,267,0.82,0.82,12,-0.20321366954676234,0.0291352105639845,21,1.0
0.0,1.0,267,0.8,0.8,12,0.47091080634526006,0.0857490019310065,22,0.0
0.0,1.0,267,0.87,0.87,12,0.6079556967745343,0.0583166120413675,23,0.0
1.0,0.0,267,0.87,0.87,12,0.3128151810999795,0.0218380388414125,24,1.0
,,267,,,12,0.19840694709906836,,25,
0.0,1.0,270,0.83,0.83,1,0.2688396461094158,0.37270867848319,1,1.0
0.0,1.0,270,0.8,0.2,1,0.6351557068829325,0.446638838028891,2,1.0
0.0,1.0,270,0.8,0.8,1,-0.13179713190722708,0.405195710061081,3,0.0
0.0,1.0,270,0.75,0.25,1,-0.4191278186492904,0.412993155206499,4,1.0
1.0,0.0,270,0.76,0.76,1,0.57757078545726,0.400604637596263,5,1.0
0.0,1.0,270,0.78,0.78,1,0.6331857517705086,0.419724542773074,6,1.0
0.0,1.0,270,0.79,0.21,1,-0.2496125363403312,0.377027708722304,7,1.0
0.0,1.0,270,0.81,0.81,1,-0.5984575462404091,0.404850274550536,8,0.0
1.0,0.0,270,0.8,0.2,1,-0.325281666104998,0.357762394590283,9,1.0
1.0,0.0,270,0.8,0.8,1,0.7953887773134367,0.432665809422467,10,1.0
1.0,0.0,270,0.73,0.27,1,0.9675167594831291,0.365882070433174,11,1.0
1.0,0.0,270,0.76,0.76,1,-0.6376132194818946,0.442867520443625,12,1.0
0.0,1.0,270,0.78,0.78,1,0.6641405106930731,0.436706591813296,13,0.0
1.0,0.0,270,0.81,0.81,1,0.6859981406390325,0.376983839770782,14,1.0
0.0,1.0,270,0.7,0.3,1,0.641386822640867,0.365820864568327,15,1.0
0.0,1.0,270,0.73,0.73,1,-0.854302769382659,0.437613599846686,16,1.0
1.0,0.0,270,0.84,0.84,1,0.8550259409445262,0.449510559884032,17,1.0
1.0,0.0,270,0.71,0.29,1,-0.16371203070530793,0.390429943495367,18,1.0
0.0,1.0,270,0.8,0.8,1,-0.14432355960476007,0.408804000155681,19,0.0
1.0,0.0,270,0.79,0.79,1,-0.929942562095202,0.40608869201393,20,1.0
0.0,1.0,270,0.85,0.85,1,-0.6625846047466797,0.373648296036511,21,0.0
1.0,0.0,270,0.85,0.85,1,-0.0658705805328832,0.432816357579066,22,1.0
0.0,1.0,270,0.83,0.83,1,-0.10878659446224948,0.39069584008998,23,0.0
0.0,1.0,270,0.83,0.83,1,-0.39999914205099807,0.440804286843611,24,0.0
1.0,0.0,270,0.75,0.25,1,-0.8078516588984068,0.429723528600299,25,1.0
1.0,0.0,270,0.75,0.75,2,0.8453429625906081,0.0835357772581055,1,1.0
0.0,1.0,270,0.8,0.8,2,0.11679375547329363,0.0530825482624475,2,0.0
0.0,1.0,270,0.82,0.82,2,-0.15667646727968765,0.0327461243568035,3,0.0
1.0,0.0,270,0.82,0.82,2,0.22086126405751916,0.0137213106763075,4,1.0
0.0,1.0,270,0.8,0.8,2,0.8184003848544927,0.0472867126588515,5,0.0
0.0,1.0,270,0.8,0.8,2,-0.5763731426044549,0.0278148637572765,6,0.0
1.0,0.0,270,0.8,0.8,2,0.11317954855374346,0.0596087771759385,7,1.0
0.0,1.0,270,0.83,0.83,2,0.06005809906972792,0.0590797390519765,8,0.0
1.0,0.0,270,0.84,0.84,2,0.15145780758624272,0.0585165428735615,9,1.0
0.0,1.0,270,0.79,0.79,2,0.921193218094817,0.0314498624557725,10,0.0
1.0,0.0,270,0.8,0.8,2,-0.1244204526235384,0.0771899222940765,11,1.0
1.0,0.0,270,0.8,0.8,2,-0.20828784951607426,0.0864043321387605,12,1.0
0.0,1.0,270,0.81,0.81,2,-0.5966814230875117,0.0223759666962925,13,0.0
1.0,0.0,270,0.79,0.79,2,-0.728280897220895,0.0307315627655835,14,1.0
0.0,1.0,270,0.79,0.79,2,0.8424484378149477,0.0370399455906695,15,0.0
0.0,1.0,270,0.82,0.82,2,-0.6587229022138825,0.0903373245504005,16,0.0
1.0,0.0,270,0.83,0.83,2,0.10373221787901032,0.0996067795638905,17,1.0
0.0,1.0,270,0.8,0.8,2,0.9024912319376635,0.0655319840417545,18,0.0
1.0,0.0,270,0.83,0.83,2,-0.6818330952885698,0.0405281991236545,19,1.0
1.0,0.0,270,0.83,0.83,2,-0.9941342077321496,0.0433309235175785,20,1.0
0.0,1.0,270,0.78,0.78,2,-0.7621089387348137,0.0479712778650805,21,0.0
1.0,0.0,270,0.78,0.78,2,-0.35324462628305864,0.0278895220124535,22,1.0
0.0,1.0,270,0.78,0.78,2,-0.47725170811152373,0.0187637322750965,23,1.0
1.0,0.0,270,0.8,0.8,2,0.6020114814963728,0.0234802638852555,24,1.0
0.0,1.0,270,0.83,0.83,2,-0.16834982279473243,0.0260697043809995,25,0.0
1.0,0.0,270,0.8,0.8,3,0.6452487781683476,0.388991356777243,1,1.0
1.0,0.0,270,0.85,0.85,3,0.6647836976012484,0.403123009247046,2,1.0
0.0,1.0,270,0.77,0.23,3,-0.14607616491459408,0.356555342157614,3,1.0
1.0,0.0,270,0.75,0.25,3,-0.4739786163767705,0.41377857679264,4,1.0
1.0,0.0,270,0.82,0.82,3,0.12589807725907942,0.417714296335738,5,1.0
1.0,0.0,270,0.73,0.27,3,-0.6064507730921194,0.413587482871007,6,1.0
1.0,0.0,270,0.78,0.78,3,0.7797963017843721,0.441920803708624,7,1.0
0.0,1.0,270,0.8,0.8,3,-0.8676722236766741,0.394373276457527,8,0.0
0.0,1.0,270,0.71,0.29,3,0.6131792471824511,0.439156597901303,9,1.0
0.0,1.0,270,0.79,0.79,3,-0.22763437188866775,0.3722984871216,10,1.0
1.0,0.0,270,0.83,0.83,3,-0.8376738307725258,0.40489432431355,11,1.0
0.0,1.0,270,0.79,0.79,3,-0.1557128701140127,0.425207107750954,12,0.0
0.0,1.0,270,0.79,0.21,3,-0.019549187250153643,0.436735658997443,13,1.0
1.0,0.0,270,0.78,0.78,3,0.7068366031980093,0.413516601737976,14,1.0
1.0,0.0,270,0.86,0.86,3,-0.2993347989105073,0.410382555705536,15,1.0
0.0,1.0,270,0.84,0.84,3,-0.20331192166616918,0.435691107655185,16,0.0
1.0,0.0,270,0.69,0.31,3,0.9122390653481633,0.372544569126994,17,1.0
1.0,0.0,270,0.86,0.86,3,-0.2544606762132433,0.442039894616934,18,1.0
1.0,0.0,270,0.95,0.95,3,-0.874657850813531,0.381670588405227,19,1.0
0.0,1.0,270,0.66,0.34,3,0.15081290322567975,0.370304710113551,20,1.0
0.0,1.0,270,0.89,0.89,3,-0.7878912646241611,0.42856234703366,21,0.0
0.0,1.0,270,0.86,0.86,3,-0.010711876643123563,0.394681674639029,22,0.0
0.0,1.0,270,0.81,0.81,3,-0.7977983102086186,0.407159477747086,23,0.0
1.0,0.0,270,0.73,0.27,3,0.9970931783562962,0.370397767596958,24,1.0
0.0,1.0,270,0.13,0.87,3,-0.3047276799803593,0.389770840046618,25,1.0
0.0,1.0,270,0.73,0.73,4,-0.14256548546699843,0.068134056360745,1,1.0
1.0,0.0,270,0.76,0.76,4,0.7927390884124279,0.0901857275642695,2,1.0
0.0,1.0,270,0.79,0.79,4,-0.3858956952742878,0.0838463113567595,3,0.0
1.0,0.0,270,0.79,0.79,4,-0.519753206432858,0.0443058282678565,4,1.0
0.0,1.0,270,0.74,0.74,4,-0.8447341625194,0.0580594515704005,5,0.0
1.0,0.0,270,0.78,0.78,4,0.16708945392188834,0.0563692991847905,6,1.0
1.0,0.0,270,0.73,0.73,4,0.1542898057242197,0.0826445717600175,7,1.0
1.0,0.0,270,0.78,0.78,4,0.23331298161044,0.017101554949534,8,1.0
1.0,0.0,270,0.79,0.79,4,-0.8793174369933168,0.0998842719887835,9,1.0
0.0,1.0,270,0.73,0.73,4,-0.09933826994672534,0.0416957348029155,10,0.0
1.0,0.0,270,0.82,0.82,4,0.17602664981877814,0.0917298018994865,11,1.0
0.0,1.0,270,0.77,0.77,4,-0.18560477045373225,0.0155591409774695,12,1.0
1.0,0.0,270,0.77,0.77,4,-0.4114359228922899,0.0999261164483295,13,1.0
0.0,1.0,270,0.8,0.8,4,0.5291468375027419,0.0820767407318265,14,0.0
1.0,0.0,270,0.84,0.84,4,-0.16286761723210574,0.0176249384508075,15,1.0
0.0,1.0,270,0.84,0.84,4,0.596230610559296,0.079083337889287,16,0.0
1.0,0.0,270,0.85,0.85,4,-0.8640431855760919,0.0203782656815365,17,1.0
0.0,1.0,270,0.8,0.8,4,-0.9641090966213977,0.0058520920276029,18,0.0
0.0,1.0,270,0.78,0.78,4,-0.6366211312856913,0.0228737473315445,19,0.0
1.0,0.0,270,0.84,0.84,4,-0.45315868406810766,0.0080567023994195,20,1.0
0.0,1.0,270,0.84,0.84,4,-0.39076464931692767,0.0359670605499955,21,0.0
0.0,1.0,270,0.84,0.84,4,-0.012318265179712684,0.0336208090821475,22,0.0
1.0,0.0,270,0.85,0.85,4,0.07969677988331991,0.0282523782140935,23,1.0
1.0,0.0,270,0.84,0.84,4,0.6466282942516695,0.0030835974193134,24,1.0
0.0,1.0,270,0.16,0.84,4,0.6818305936069629,0.0002790952456519,25,1.0
0.0,1.0,270,0.75,0.75,5,0.1090881825370289,0.0631463547609845,1,1.0
0.0,1.0,270,0.77,0.77,5,0.8152457930426067,0.0103085543152715,2,1.0
0.0,1.0,270,0.24,0.76,5,0.14517449015896045,0.0640734687336855,3,1.0
0.0,1.0,270,0.8,0.8,5,-0.8040628629483504,0.0912106711833845,4,0.0
1.0,0.0,270,0.71,0.29,5,-0.15048465918758125,0.0624491908890305,5,1.0
0.0,1.0,270,0.23,0.23,5,0.920411472820742,0.0231911146082645,6,1.0
0.0,1.0,270,0.7,0.3,5,0.7048291774743989,0.0208718248611895,7,1.0
0.0,1.0,270,0.75,0.75,5,-0.11826729281151094,0.0653495828861305,8,0.0
1.0,0.0,270,0.67,0.33,5,0.3842140030758394,0.0747203967267555,9,1.0
0.0,1.0,270,0.65,0.35,5,-0.5307533060395728,0.0960146197206845,10,1.0
0.0,1.0,270,0.78,0.78,5,0.7940043789670768,0.0327143299751545,11,1.0
0.0,1.0,270,0.82,0.82,5,0.3094119123812358,0.0145041166188465,12,1.0
0.0,1.0,270,0.8,0.8,5,0.7387065591214059,0.0766741239858445,13,0.0
1.0,0.0,270,0.81,0.81,5,-0.38321063840472647,0.0287371914380015,14,1.0
1.0,0.0,270,0.77,0.77,5,-0.7456764902436548,0.0281682518419175,15,1.0
0.0,1.0,270,0.75,0.75,5,0.5052694894785601,0.0140515343500255,16,0.0
1.0,0.0,270,0.74,0.26,5,-0.13313288010929547,0.0691404598250025,17,1.0
0.0,1.0,270,0.77,0.77,5,-0.09653923765987948,0.0306144492074065,18,1.0
0.0,1.0,270,0.68,0.32,5,-0.8253587871231227,0.0262015550258325,19,1.0
0.0,1.0,270,0.27,0.27,5,-0.13262472778779655,0.0052783012012965,20,0.0
0.0,1.0,270,0.76,0.76,5,-0.6939769010488184,0.0638986578685745,21,0.0
0.0,1.0,270,0.7,0.7,5,-0.4200337906723517,0.0057593778084194,22,0.0
0.0,1.0,270,0.77,0.77,5,-0.8578796630610606,0.0472957649294145,23,1.0
0.0,1.0,270,0.73,0.73,5,-0.8412929124123731,0.0385558916898275,24,0.0
1.0,0.0,270,0.61,0.39,5,-0.5556878566524814,0.0315360511137945,25,1.0
0.0,1.0,270,0.72,0.28,6,-0.8203652854221883,0.0950829656810235,1,1.0
0.0,1.0,270,0.72,0.72,6,-0.44993712421812937,0.0278513468828265,2,0.0
0.0,1.0,270,0.81,0.81,6,0.47785639394547297,0.0119132836513225,3,1.0
